text_string,formatted_address,location_type,occurs_100k
aleppo,"Aleppo, Syria",locality,0.04958
tunbridge,"Tunbridge, VT, USA",locality,0.04957
waterford,"Waterford, Ireland",locality,0.04956
detroit,"Detroit, MI, USA",locality,0.04909
bay of biscay,Bay of Biscay,natural_feature,0.04891
warwick,"Warwick, RI, USA",locality,0.04881
nismes,"Nismes, 5670 Viroinval, Belgium",sublocality_level_1,0.04876
valladolid,"Valladolid, Valladolid, Spain",locality,0.04864
brittany,"Brittany, France",administrative_area_level_1,0.0486
seaford,"Seaford, NY, USA",locality,0.04857
presburg,"Bratislava, Slovakia",locality,0.04852
petersburgh,"St Petersburg, Russia",locality,0.0484
madagascar,Madagascar,country,0.04838
modena,"Modena MO, Italy",locality,0.04824
massada,"Masada National Park, Metsada, Israel",park,0.04805
albemarle,"Albemarle Corporation, 61 US-371, Magnolia, AR 71753, USA",point_of_interest,0.04791
tiber,"River Tiber, Italy",natural_feature,0.04786
steyne,"Hotel Steyne, 75 The Corso, Manly NSW 2095, Australia",lodging,0.04781
caledonia,"Caledonia Elementary School, 9770 Duncan Lake Ave SE, Caledonia, MI 49316, USA",school,0.04779
caen,"Caen, France",locality,0.04776
broadway,"Broadway, New York, NY, USA",route,0.04766
bethel,"Bethel Church, 933 College View Dr, Redding, CA 96003, USA",church,0.04764
east india,Indonesia,country,0.04755
tipperary,"Co. Tipperary, Ireland",administrative_area_level_1,0.04744
ispahan,"Isfahan, Isfahan, Iran",locality,0.04737
andover,"Andover, MA, USA",locality,0.04734
angouleme,"Angoulême, France",locality,0.0473
athlone,"Athlone, Co. Westmeath, Ireland",locality,0.04727
ippolita,"IPPOLITA Outlet Store, 1700 Sawgrass Mills Cir #3503, Sunrise, FL 33323, USA",jewelry_store,0.04723
portia,"Portia's Cafe, 4428 Indianola Ave, Columbus, OH 43214, USA",restaurant,0.04715
dallas,"Dallas, TX, USA",locality,0.04687
sciacca,"Sciacca AG, Italy",locality,0.04685
mariamne,"Mariamne Designs, 125 E Carter Rd, Phoenix, AZ 85042, USA",store,0.04668
magdeburg,"Magdeburg, Germany",locality,0.04662
mystic,"Mystic, Stonington, CT, USA",neighborhood,0.04658
spithead,"Spithead, Unalaska, AK 99692, USA",natural_feature,0.04657
hampden,"Hampden, Baltimore, MD, USA",neighborhood,0.04649
indiana,"Indiana, USA",administrative_area_level_1,0.04648
kilkenny,"Kilkenny, Ireland",locality,0.04644
lewiston,"Lewiston, ME, USA",locality,0.04617
talleyrand,"Talleyrand Apartments, 1202 Crescent Dr, Tarrytown, NY 10591, USA",real_estate_agency,0.04608
stamboul,"Cafe Stamboul AS, Vogts gate 45A, 0477 Oslo, Norway",cafe,0.04564
klosterheim,"Klosterheim, Oslo",bus_station,0.0456
woodbourne,"Woodbourne, NY 12788, USA",locality,0.04543
francisco,"Francisco Middle School, 2190 Powell St, San Francisco, CA 94133, USA",school,0.04537
lethbridge,"Lethbridge, AB, Canada",locality,0.0453
fanny,"Fanny's, 1206 Spring St, Calistoga, CA 94515, USA",lodging,0.0453
la,"Los Angeles, CA, USA",locality,0.04528
corinth,"Corinth, Greece",locality,0.04526
teneriffe,"Teneriffe, New Farm QLD 4005, Australia",sublocality_level_1,0.04523
tigris,"Tigris River, Iraq",natural_feature,0.0452
waltham,"Waltham, MA, USA",locality,0.04518
new south wales,"New South Wales, Australia",administrative_area_level_1,0.04517
deloraine,"Deloraine TAS, Australia",locality,0.04499
inglewood,"Inglewood, CA, USA",locality,0.04492
lovel,"Lovell, WY 82431, USA",locality,0.0449
dugald,"Dugald, MB R0E, Canada",locality,0.04481
leipsic,"Leipsic, OH 45856, USA",locality,0.04478
irvine,"Irvine, CA, USA",locality,0.04464
udina,"Udina, Kamchatka Krai, Russia, 684400",natural_feature,0.04459
loretto,"Cunningham Nursing & Rehab, 700 E Brighton Ave, Syracuse, NY 13205, USA",doctor,0.04446
pekin,"Beijing, Beijing, China",locality,0.04441
padre,"The Padre Hotel, 1702 18th St, Bakersfield, CA 93301, USA",restaurant,0.04438
grey,"Grey Advertising, Fifth Avenue Hotel, 200 5th Ave, New York, NY 10010, USA",point_of_interest,0.04432
iran,Iran,country,0.04431
lieberg,"Lieberg, 55239 Gau-Odernheim, Germany",natural_feature,0.04408
santa cruz,"Santa Cruz, CA, USA",locality,0.04408
grenoble,"Grenoble, France",locality,0.04407
perthshire,"Perthshire, 112 Perthshire Dr, Amsterdam, NY 12010, USA",point_of_interest,0.04404
westmoreland,"Westmoreland Coal Co, 9540 Maroon Cir # 200, Englewood, CO 80112, USA",point_of_interest,0.04403
aranjuez,"Aranjuez, Madrid, Spain",administrative_area_level_4,0.04402
barbadoes,Barbados,country,0.04392
newark,"Newark, NJ, USA",locality,0.04389
faubourg st germain,"Faubourg Saint-Germain, Paris, France",neighborhood,0.04389
osage,"Osage Nation WIC Program, 303 E Main St, Hominy, OK 74035, USA",point_of_interest,0.04388
darlington,"Darlington, SC, USA",locality,0.04387
beechwood,"Beechwood High School, 54 Beechwood Rd, Fort Mitchell, KY 41017, USA",school,0.04371
brest,"Brest, France",locality,0.04342
seraphina,"Salon Seraphina, 920 Cedar Lake Rd, Biloxi, MS 39532, USA",beauty_salon,0.04336
tasso,"Tasso's Greek Restaurant, 8411 Wornall Rd, Kansas City, MO 64114, USA",bar,0.04335
holyrood,"Holyrood Cemetery, 205 NE 205th St, Seattle, WA 98155, USA",cemetery,0.04333
poitou,"Nancy Poitou, MA, 924 Buena Vista St Suite 201, Duarte, CA 91010, USA",health,0.04322
welland,"Welland, ON, Canada",locality,0.04317
santiago,"Santiago, Santiago Metropolitan Region, Chile",colloquial_area,0.04305
gottingen,"Göttingen, Germany",locality,0.043
cal,"University of California, Berkeley, Berkeley, CA 94720, USA",university,0.04297
bradwardine,"Bradwardine, MB R0K, Canada",locality,0.04285
clifton,"Clifton, NJ, USA",locality,0.0425
bourdeaux,"Bordeaux, France",locality,0.04244
vaud,"Vaud, Switzerland",administrative_area_level_1,0.04228
rutland,"Rutland, VT, USA",locality,0.04226
martigny,"Martigny, Switzerland",locality,0.04223
lafayette,"Lafayette, LA, USA",locality,0.04215
inguar,"INGUAR, Ruta 6, Guatemala, Guatemala",store,0.04215
cambria,"Cambria, CA, USA",locality,0.04189
pompey,"Pompey Club, 7200 Hamilton Rd, Jamesville, NY 13078, USA",establishment,0.04183
woodston,"Woodston, KS 67675, USA",locality,0.04178
garden,"GARDEN BAR, 133 Union St, New Bedford, MA 02740, USA",bar,0.04177
portu,"Portu-Sunberg Marketing, 50 S 10th St #550, Minneapolis, MN 55403, USA",point_of_interest,0.04175
calantha,"Calantha Organics, 6436 N. Business Park Loop Rd., Suite D, Park City, UT 84098, USA",clothing_store,0.04174
lexington,"Lexington, KY, USA",locality,0.04168
darien,"Darien, CT, USA",locality,0.04119
plassy,"Plassy, 64170, France",colloquial_area,0.04114
charleville,"Charleville QLD 4470, Australia",locality,0.04113
volterra,"56048 Volterra, Province of Pisa, Italy",locality,0.0411
de lisle,"de Lisle Guitar Co., 10805 Andrade Dr, Zionsville, IN 46077, USA",store,0.04109
lunnon,"George Lunnon, Jr - State Farm Insurance Agent, 11005 Northwest Fwy, Houston, TX 77037, USA",insurance_agency,0.04097
corunna,"Corunna, MI, USA",locality,0.04071
montargis,"Montargis, France",locality,0.04059
downton,"Downton Ryan, 1717 Main St #3600, Dallas, TX 75201, USA",lawyer,0.04058
andes,"Andes, Mendoza Province, Argentina",natural_feature,0.04058
herculaneum,"Villa dei Papiri, 80056 Herculaneum, Metropolitan City of Naples, Italy",point_of_interest,0.04052
haddon,"Haddon VIC 3351, Australia",locality,0.04034
pelham,"Pelham, AL, USA",locality,0.04032
khorasan,"Mehfile Shahe Khorasan, 36 Tenafly Rd, Englewood, NJ 07631, USA",point_of_interest,0.04013
montoni,"Groupe Montoni (1995) Division Construction Inc, 4115 Autoroute des Laurentides, Laval, QC H7L 5W5, Canada",general_contractor,0.04007
walderford,"Walderford Dr, Katy, TX 77450, USA",route,0.04005
mississippi,"Mississippi, USA",administrative_area_level_1,0.04002
corsica,"Corsica, France",administrative_area_level_1,0.03999
nova scotia,"Nova Scotia, Canada",administrative_area_level_1,0.03981
billingsgate,"Billingsgate, Mechanicsburg, PA 17050, USA",route,0.03976
santa anna,"Santa Anna, TX 76878, USA",locality,0.03968
otway,"Otway Russo, P.C., 108 W Main St, Salisbury, MD 21801, USA",lawyer,0.03907
springmount,"Spring Mt, PA, USA",locality,0.03889
mount sorel,"Canadian Royal Legion Succ. 64 Mount Sorel, 1 Rue Mount-Sorrel, New Carlisle, QC G0C 1Z0, Canada",point_of_interest,0.03865
merida,"97139 Merida, Yucatan, Mexico",locality,0.03858
vallaton,"Langdale Vallotton, LLP, 1007 N Patterson St, Valdosta, GA 31601, USA",lawyer,0.03855
st kitts,"Saint Kitts, Saint Kitts and Nevis",natural_feature,0.03855
kingdom,"Kingdom, 103 E 5th St, Austin, TX 78701, USA",night_club,0.0385
middleburgh,"Middleburgh, NY, USA",locality,0.03842
ceuta,"Ceuta, Spain",locality,0.0384
batavia,"Batavia, IL, USA",locality,0.03835
grosvenor place,"Grosvenor Pl, North Bethesda, MD 20852, USA",route,0.03828
britanny,"Brittany, France",administrative_area_level_1,0.03824
westbury,"Westbury, NY, USA",locality,0.03821
lindau,"Lindau, Germany",locality,0.03816
mungo,"Mungo Homes, 441 Western Ln, Irmo, SC 29063, USA",general_contractor,0.03805
clagenfurth,"Klagenfurt, Austria",locality,0.03798
rialto,"Rialto, CA, USA",locality,0.03791
grove,"The Grove, 189 The Grove Dr, Los Angeles, CA 90036, USA",shopping_mall,0.03787
murcia,"Murcia, Murcia, Spain",locality,0.03787
chatsworth,"Chatsworth, GA 30705, USA",locality,0.03784
trinidad,"Trinidad, Trinidad and Tobago",natural_feature,0.03782
montauban,"Montauban, France",locality,0.03772
berkshire,"Berkshire, NY 13736, USA",locality,0.0377
st fort,"53200 Saint-Fort, France",locality,0.03769
zoraya,"Dr. Zoraya O. Zuniga-Macaraig, MD, 250 Cherry Ln #111, Manteca, CA 95337, USA",doctor,0.03736
portici,"Portici NA, Italy",locality,0.03736
epirus,"EPIRUS Biopharmaceuticals, Inc., 8th Floor, 699 Boylston St, Boston, MA 02116, USA",health,0.03726
tivoli,"Tivoli Cinemas, 4050 Pennsylvania Ave, Kansas City, MO 64111, USA",movie_theater,0.03684
valetta,"Valletta, Malta",locality,0.03681
martinique,Martinique,country,0.03674
canaan,"Canaan, VT, USA",locality,0.03672
rheims,"Reims, France",locality,0.03669
bellevue,"Bellevue, WA, USA",locality,0.03661
lille,"Lille, France",locality,0.0366
black rock,"BlackRock, 227 W Monroe St #2900, Chicago, IL 60606, USA",finance,0.0366
eppenfeld,"Zeppenfeld Guido, 71 Lower Wacker Dr # 1, Chicago, IL 60606, USA",lawyer,0.03651
lemira,"Lemira Elementary School, 952 Fulton St, Sumter, SC 29153, USA",school,0.03643
castlebar,"Castlebar, Co. Mayo, Ireland",locality,0.03642
norwood,"Norwood, MA, USA",locality,0.03642
pescara,"Pescara PE, Italy",locality,0.03638
bethlehem,Bethlehem,locality,0.03631
louisa,"Louisa County Offices, 1 Woolfolk Ave, Louisa, VA 23093, USA",local_government_office,0.03622
wye,"Wye Island NRMA, 632 Wye Island Rd, Queenstown, MD 21658, USA",park,0.03615
clonmel,"Clonmel, Co. Tipperary, Ireland",locality,0.03614
chateaubriant,"Châteaubriant, France",locality,0.03614
langley,"Langley, McLean, VA 22101, USA",neighborhood,0.03613
pyrenean,"Pyrenean Trails, 10 Impasse des Astres, 66210 Les Angles, France",lodging,0.03608
new zealand,New Zealand,country,0.03608
levingstone,"E W Levingstone and Company Accountants, 1 South St, New Ross, Co. Wexford, Ireland",accounting,0.03597
hotel de ville,"Hôtel de Ville, Place de l'Hôtel de Ville, 75004 Paris, France",city_hall,0.03591
eudocia,"Eudocia Salon & Spa, 15090 N Northsight Blvd #108, Scottsdale, AZ 85260, USA",beauty_salon,0.03581
la vendee,"Vendee, France",administrative_area_level_2,0.03578
st martin,Saint Martin,natural_feature,0.03571
jutland,"Jutland, 6040 Egtved, Denmark",natural_feature,0.03559
evreux,"Évreux, France",locality,0.03553
geierstein,"Geierstein, 83661 Lenggries, Germany",natural_feature,0.0355
vallenstein,"Wallenstein, ON N0B, Canada",locality,0.03546
valenciennes,"Valenciennes, France",locality,0.03525
broome,"SUNY Broome, 907 Upper Front St, #1, Binghamton, NY 13905, USA",university,0.03523
amboise,"Amboise, France",locality,0.03514
abbotsford,"Abbotsford, BC, Canada",locality,0.03513
havana,"Havana, Cuba",locality,0.03508
rossmore,"Rossmoor Pastries, 2325 Redondo Ave, Signal Hill, CA 90755, USA",bakery,0.03495
gretna,"Gretna, NE, USA",locality,0.03492
rhodes,"Rhodes, Greece",natural_feature,0.03489
effingham,"Effingham, IL, USA",locality,0.03487
vevay,"Vevay, IN, USA",locality,0.03486
poitiers,"Poitiers, France",locality,0.03478
thrace,"Thrace-LINQ Inc, 2550 W 5th N St, Summerville, SC 29483, USA",point_of_interest,0.03478
montana,"Montana, USA",administrative_area_level_1,0.03471
antonia,"Antonia's Restaurant, 615 Duval St, Key West, FL 33040, USA",bar,0.0347
alsace,"Alsace, France",administrative_area_level_1,0.03469
malaga,"Málaga, Málaga, Spain",administrative_area_level_4,0.03469
amisia,"Emse, Germany",natural_feature,0.03469
minerva,"Minerva, 1145 Market St, San Francisco, CA 94103, USA",school,0.03468
vevey,"Vevey, Switzerland",locality,0.03468
armata,"E Armata Inc, 111 Hunts Point Market Railroad Spur, Bronx, NY 10474, USA",food,0.03465
thornwood,"Thornwood High School, 17101 South Park Ave, South Holland, IL 60473, USA",school,0.03463
fez,"FEZ, 105 W Portland St, Phoenix, AZ 85003, USA",bar,0.0346
drury lane,"Drury Lane, 100 Drury Ln, Villa Park, IL 60181, USA",restaurant,0.03449
strasbourg,"Strasbourg, France",locality,0.03446
bonn,"Bonn, Germany",locality,0.03445
baden baden,"Baden-Baden, Germany",locality,0.03429
cloudesley,"Cloudesley Rook-Hobbs, 533 Victoria Ave, Regina, SK S4N, Canada",lawyer,0.03428
zealand,"Zealand, Denmark",natural_feature,0.0342
rosemont,"Rosemont, IL, USA",locality,0.03413
lodi,"Lodi, CA, USA",locality,0.03407
mount carmel,Mount Carmel,natural_feature,0.03392
black islands,"Black Island, Antarctica",natural_feature,0.03387
montesquieu,"Montesquieu Winery, 4900 Millenia Blvd # F, Orlando, FL 32839, USA",food,0.03386
wallingford,"Wallingford, CT, USA",locality,0.03377
aremberg,"Aremberg, Germany",locality,0.03374
diego,"San Diego Zoo, 2920 Zoo Dr, San Diego, CA 92101, USA",zoo,0.03369
cicero,"Cicero, IL, USA",locality,0.0336
crotona,"Crotona International High School, 2474 Crotona Ave, Bronx, NY 10458, USA",school,0.03359
azora,"Azora Realty, 1920 E Hallandale Beach Blvd # 4, Hallandale Beach, FL 33009, USA",real_estate_agency,0.03355
strathern,"Strathern Elementary School, 7939 St Clair Ave, North Hollywood, CA 91605, USA",school,0.03352
fairlee,"Fairlee, VT, USA",locality,0.03341
mississipi,"Mississippi, USA",administrative_area_level_1,0.03325
flushing,"Flushing, Queens, NY, USA",neighborhood,0.03313
connecticut,"Connecticut, USA",administrative_area_level_1,0.03306
elmsley,"Drummond/North Elmsley Township, Port Elmsley Rd, Perth, ON K7H 3C7, Canada",point_of_interest,0.03306
mysore,"Mysuru, Karnataka 570001, India",locality,0.03299
nazareth,"Nazareth, Israel",locality,0.03287
antonio,"Antonio Salon, 113 Virginia St, Seattle, WA 98101, USA",hair_care,0.03277
westphalia,"Village of Westphalia, 200 N Willow St, Westphalia, MI 48894, USA",local_government_office,0.03267
dunbarton,"Dunbarton, NH, USA",locality,0.03265
augsburg,"Augsburg College, 2211 Riverside Ave, Minneapolis, MN 55454, USA",point_of_interest,0.0326
cinq mars,"Gestion Immobilière Dufour Cinq-Mars, 1535 Ch Ste-Foy #200, Ville de Québec, QC G1S 2P1, Canada",point_of_interest,0.03255
hermia,"33720 Hermia, Finland",locality,0.03252
sparta,"Sparta City Hall, 6 Liberty Square, Sparta, TN 38583, USA",local_government_office,0.03251
milford,"Milford, CT, USA",locality,0.03247
milnwood,"Milnwood Rd, Farmville, VA 23901, USA",route,0.03246
pacific,Pacific Ocean,natural_feature,0.03244
brampton,"Brampton, ON, Canada",locality,0.03242
moulins,"Moulins, France",locality,0.03238
almack,"Almack's Coffee, 1210 N Charles St, Baltimore, MD 21201, USA",cafe,0.03234
indostan,"Hindustan, Mangrul, Maharashtra 445103",natural_feature,0.03231
lucerne,"Lucerne, Switzerland",locality,0.03226
sligo,"Sligo, Ireland",locality,0.03225
pietro,"Pietro's Coal Oven Pizzeria, 1714 Walnut St, Philadelphia, PA 19103, USA",bar,0.03222
cato,"Cato, 3261 Broadway Blvd, Garland, TX 75043, USA",clothing_store,0.03222
nice,"Nice, France",locality,0.03219
bentley,"Bentley Motors Inc, 2200 Ferdinand Porsche Dr, Herndon, VA 20171, USA",point_of_interest,0.03219
christchurch,"Christchurch, New Zealand",locality,0.03215
silesia,"Silesia Flavors, 5250 Prairie Stone Pkwy, Hoffman Estates, IL 60192, USA",point_of_interest,0.03205
mo,"Missouri, USA",administrative_area_level_1,0.03202
cherbourg,"Cherbourg, France",locality,0.032
tusculum,"Tusculum College, 60 Shiloh Rd, Greeneville, TN 37743, USA",point_of_interest,0.03199
munster,"Münster, Germany",locality,0.03195
drogheda,"Drogheda, Co. Louth, Ireland",locality,0.03188
crete,"Crete, Greece",administrative_area_level_1,0.03187
rue st honore,"Rue Saint Honoré, Paris, France",route,0.03182
hermanstadt,"Sibiu, Romania",locality,0.0318
newberry,"Newberry, SC 29108, USA",locality,0.03173
reisenburg,"Riesen-Berg, 08326 Sosa, Germany",natural_feature,0.03171
carolina,"Carolina Biological Supply Co, 2700 York Rd, Burlington, NC 27215, USA",store,0.03162
pomona,"Pomona College, 333 N College Way, Claremont, CA 91711, USA",university,0.03162
henrietta temple,"Temple Beth Am, 2131 Elmwood Ave, Rochester, NY 14618, USA",synagogue,0.03146
ancaster,"Ancaster, Hamilton, ON, Canada",neighborhood,0.0313
downham,"Thomas F Downham II , M.D., 24555 Haig St, Taylor, MI 48180, USA",doctor,0.03129
st ouen,"Saint-Ouen, France",locality,0.03126
arden,"Arden Theatre Company, 40 N 2nd St, Philadelphia, PA 19106, USA",point_of_interest,0.03118
castlemaine,"Castlemaine VIC 3450, Australia",locality,0.0311
senlis,"Senlis, France",locality,0.0311
cumana,"Cumana, Venezuela",locality,0.0311
richelieu,"Richelieu Hardware, 621 Airpark Center Dr, Nashville, TN 37217, USA",furniture_store,0.0311
caucasus,"Caucasus University, პოლიტკოვსკაიას 10, 10 Ana Politkovskaia St, Tbilisi, Georgia",university,0.03107
corfu,"Corfu, Greece",natural_feature,0.031
chartley,"Chartley, Norton, MA 02766, USA",neighborhood,0.03099
morven,"Morven Museum & Garden, 55 Stockton St, Princeton, NJ 08540, USA",museum,0.03096
berne,"Bern, Switzerland",locality,0.03087
brompton,"NYCeWheels, 1603 York Ave, New York, NY 10028, USA",bicycle_store,0.03072
dead sea,Dead Sea,natural_feature,0.03072
palace,"Palace Theatre, 535 S Ridge Cir, Wichita, KS 67209, USA",movie_theater,0.03068
kenmare,"Kenmare, Co. Kerry, Ireland",locality,0.03058
vaucluse,"Vaucluse, 100 E 63rd St, New York, NY 10065, USA",restaurant,0.03057
