text_string,occurs_100k
poitiers,0.02691
venezuela,0.02687
majorca,0.02685
dorset street,0.02684
tahiti,0.02678
ellesif,0.0267
crofton,0.02669
west india,0.02667
vallaton,0.02666
zapa,0.02666
alfred street,0.02664
zimbabwe,0.02662
hedingham,0.02659
argentina,0.02659
borrowdale,0.02658
balmoral,0.02658
herefordshire,0.02655
botany bay,0.02652
brabant,0.02651
eveleen,0.02647
gretna green,0.02644
malaya,0.02642
national gallery,0.02636
eastbourne,0.02634
ilfracombe,0.02628
innsbruck,0.02627
alberta,0.02625
perthshire,0.02623
yola,0.02622
lowick,0.02622
eastport,0.02621
beech park,0.02621
oban,0.02621
dunore,0.0262
cambodia,0.02617
poland road,0.02617
gravesend,0.02613
south audley street,0.02608
charing cross road,0.02601
salamanca,0.02599
juba,0.02585
u s ,0.02585
beacon,0.02584
hea,0.02581
whistler,0.02578
kimberley,0.02575
downing street,0.02574
neuilly,0.02572
springfield,0.0257
rheims,0.02564
euphrates,0.02562
victoria street,0.02561
leadenhall street,0.0256
tangier,0.02557
waterloo bridge,0.02551
melcombe,0.0255
mansion house,0.02548
pimlico,0.02543
vittoria,0.02543
maidenhead,0.02542
lunnon,0.02542
philly,0.02534
roehampton,0.02532
east africa,0.02531
manor house,0.02527
bosnia,0.02523
yalta,0.02519
bayeux,0.02518
tavistock,0.02515
batavia,0.02515
faubourg st germain,0.02513
padre,0.02508
montparnasse,0.02503
brentford,0.02499
california library los angeles,0.02495
chancery lane,0.02491
deptford,0.0249
tunbridge,0.0249
lucknow,0.02487
st germains,0.02486
ibadan,0.02484
zambesi,0.02484
mansfield,0.02482
bay of biscay,0.02477
simla,0.02476
fulham road,0.0247
picardy,0.02468
bayonne,0.02465
estcourt,0.02464
longbourn,0.02464
besancon,0.02463
channel islands,0.02463
octavia,0.02462
grenoble,0.02462
gower street,0.02461
st james s,0.02461
aden,0.02459
philippines,0.02458
oslo,0.02454
magdeburg,0.02452
valencia,0.02452
basle,0.02447
lille,0.02445
shakspeare,0.02443
randalls,0.02443
santa claus,0.02442
abbotsford,0.02442
rosebank,0.02439
jura,0.02439
harwich,0.02437
vellore,0.02436
melcomb,0.02435
melmar,0.02433
winnipeg,0.02432
south sea,0.02431
graybridge,0.02431
summerhill,0.02431
belmour,0.0243
east london,0.02429
friarton,0.02427
antonia,0.02426
burneston,0.02423
whitford,0.0242
