text_string,occurs_100k
hilltown,0.02328
arta,0.02327
l a ,0.02327
arden,0.02327
pervyse,0.02325
valparaiso,0.02325
onslow,0.02322
willesden,0.02321
prato,0.02319
chiswick,0.02315
stokeville,0.02312
shaftesbury,0.02308
cheapside,0.02306
mitford,0.02301
somersetshire,0.023
pantouflia,0.023
kimberley,0.02299
eastbourne,0.02298
jacobsville,0.02297
lubbock,0.02291
buffalo,0.02291
limehouse,0.02286
sloane square,0.02285
wyoming,0.02284
santa monica,0.02284
lexington,0.02283
tunbridge,0.02283
waterloo station,0.02283
brunswick square,0.02282
labuan,0.02281
haddon hall,0.02281
pietro,0.0228
londonderry,0.02274
brooklands,0.02273
coventry,0.02272
latin america,0.02271
gatwick,0.02262
chatsworth,0.02261
poland street,0.02256
alfred street,0.02252
ascot,0.02249
nicco,0.02248
montcalm,0.02245
arkansas,0.02245
ipswich,0.02244
sidon,0.02243
midlandshire,0.02243
martigny,0.02239
balliol,0.02238
yatala,0.02235
leadenhall street,0.02233
borrowdale,0.02232
langley,0.02231
abyssinia,0.02229
camberwell,0.02224
angouleme,0.02224
st petersburgh,0.02223
highlands,0.02223
great suffolk street,0.02223
overton,0.02223
highwood,0.02219
tarascon,0.02215
waroona,0.02214
chano,0.02213
barbadoes,0.02212
mass ,0.02212
valetta,0.02209
lunnon,0.02209
dakota,0.02207
palinuro,0.02205
rosemount,0.02204
romagna,0.02202
tickenham,0.02198
houston,0.02198
swami,0.02197
balkan,0.02192
basingstoke,0.0219
osterno,0.02184
nara,0.02184
mount carmel,0.02184
azora,0.02182
north carolina,0.02182
galatea,0.02181
nyambe,0.02175
compiegne,0.02172
castlebar,0.02169
westmoreland,0.02169
uxbridge,0.02169
hawkesbury,0.02166
jefferson,0.02165
chirundu,0.02163
tudor,0.02161
rio de janeiro,0.0216
new republic,0.02159
las vegas,0.02157
hazeley,0.02157
melville,0.02154
kew gardens,0.02154
perigord,0.02154
richmond park,0.02153
furnes,0.02146
enugu,0.02144
phoenix park,0.02144
poland road,0.02143
marseille,0.0214
cremona,0.0214
euphorbia,0.02137
roxby,0.02135
euston square,0.02132
antarctica,0.02126
beacon,0.02126
carlsbad,0.02123
clavering,0.02123
samara,0.02116
steyne,0.02115
ocean,0.02111
san diego,0.02111
nepal,0.02107
north pole,0.02102
luton,0.02102
dahomey,0.02095
oyo,0.02093
fulbrook,0.02092
honiton,0.02092
seoul,0.02091
bridlington,0.0209
market square,0.0209
milsom street,0.02089
moorend,0.02088
rhodes,0.02083
south pacific,0.02081
saratoga,0.02076
turk,0.02075
saracens,0.02073
nevada,0.0207
hampstead heath,0.02067
eresby,0.02065
central asia,0.02064
hills,0.02059
notting hill gate,0.02058
rumania,0.02057
holy city,0.02055
delaware,0.02053
donnington,0.02052
cuzco,0.0205
touchwood,0.0205
cape horn,0.02048
wapping,0.02048
savannah,0.02042
third world,0.02042
south pole,0.0204
sunderland,0.02038
rupert,0.02036
tonga,0.02036
modena,0.02035
andros,0.0203
corot,0.02029
lithuania,0.02028
san vito,0.02022
st ouen,0.02022
palace gardens,0.0202
lemington,0.0202
