htid,author,title,year,authgender,female_category,gb_fraction
mdp.39015048881406,"MacBeth, George.",The lion of Pescara / | $c: George MacBeth.,1984,m,,0.0286396181384248
mdp.39015030700747,"Kuehnelt-Leddihn, Erik von,",Black banners.,1952,m,high_male,0.0286225402504472
mdp.39015038165117,,"Soviet short stories, 1944.",1944,u,,0.0285714285714285
mdp.39015003341230,"Findley, Timothy.",The last of the crazy people.,1967,m,mixed,0.0285714285714285
mdp.39015035080772,"Rivolier, Jean.",Emperor penguins. | $c: Translated from the French by Peter Wiles.,1956,f,high_male,0.0285714285714285
uc2.ark:/13960/t53f4wx3d,"Milit͡syna, E.",The village priest,1918,u,high_male,0.0285714285714285
mdp.39015033441216,"Romains, Jules,",The body's rapture. | $c: Translated from the French by John Rodker.,1956,m,high_female,0.0285714285714285
mdp.39015047752681,"Dipoko, Mbella Sonne,",A few nights and days; | a novel.,1966,u,high_female,0.0285714285714285
nyp.33433074909700,"Godwin, William,",St. Leon: a tale of the sixteenth century,1831,m,,0.0285714285714285
mdp.39015008298674,"McGrady, Samuel Hugh,",Legends and myths of Greece and Rome. | With a frontispiece.,1948,m,high_male,0.0285714285714285
mdp.39015032032826,"Canning, Victor.",Venetian bird.,1951,m,high_male,0.0285714285714285
inu.30000110611484,"Collins, Warwick.",F-woman / | $c: Warwick Collins.,2009,m,,0.0285714285714285
njp.32101068971058,"Kavanagh, Julia,","Seven years, and other tales",1860,f,,0.0285714285714285
uc1.$b392420,"Guillot, René,",The children of the wind. | $c: Selected and translated by Gwen Marsh.  Illustrated by William Papas.,1964,u,high_male,0.0285714285714285
mdp.39015066711303,"Giono, Jean,",Angelo. | $c: Translated by Alma E. Murch.,1960,f,,0.0285714285714285
mdp.39015029533471,"Drevet, Patrick,",La micheline / | $c: Patrick Drevet ;translated by James Kirkup.,1993,m,high_female,0.0285714285714285
pst.000051395018,,The descent of the sun / | $c: F.W. Bain ; translated from the original manuscript by F.W. Bain.,2001,u,high_female,0.0285714285714285
mdp.39015019578965,"Mason, Anita,",The racket / | $c: Anita Mason.,1990,f,high_male,0.0285714285714285
uc1.$b602114,"Krymov, Vl. (Vladimir),",Out for a million; | $c: translated from the Russian by Malcolm Burr.,1935,u,high_male,0.0285714285714285
uc1.b3176600,"Henries, A. Doris Banks.","Liberian folklore; | a compilation of ninety-nine folktales with some proverbs, | $c: by A. Doris Banks Henries.",1966,f,,0.0285714285714285
uc1.b3149800,"Margueritte, V.",The frontiers of the heart,1913,u,mixed,0.028526148969889
mdp.39015078806596,"Lui, Giancarlo,",Tales of the Rohrk / | $c: Giancarlo Lui.,2008,m,,0.0285035629453681
umn.31951002056112q,"Knight, Brigid.",The cloister and the citadel / | $c: Brigid Knight.,1958,f,mixed,0.0284775465498357
uc1.$b196320,"Shreve, Carl",Distant horizons,1940,m,,0.0284552845528455
mdp.39015051004573,Pepetela.,Mayombe / | $c: Pepetela ; translated from the Portuguese by Michael Wolfers.,1983,u,high_male,0.0284552845528455
njp.32101051672564,"Bremer, Fredrika,",Fredrika Bremer's works,1852,f,high_female,0.0284090909090909
uc2.ark:/13960/t2m61f290,"Homer, A. N.",Only flesh and blood,1898,u,,0.0284090909090909
uc1.32106015511279,"Archer, Jeffrey,",The eleventh commandment / | $c: Jeffrey Archer,1998,m,mixed,0.0283783783783783
uc1.$b189667,"Mauriac, François,",The stuff of youth : | (La robe pretexte) / | $c: translated by Gerard Hopkins.,1960,m,high_female,0.0283687943262411
uc1.$b243377,"Dunscomb, Charles,",The bond and the free.,1955,m,,0.0283687943262411
mdp.39015014858859,"Weintraub, Sidney,",The Siamese coup affair.,1963,m,high_male,0.0283505154639175
mdp.39015066620678,"Bacchelli, Riccardo,","The fire of Milan, | $c: translated from the Italian by Kathleen Nott.",1958,m,,0.0283400809716599
mdp.39015028873092,"Hummer, G. B.",Red branch / | $c: G.B. Hummer.,1993,u,,0.0283400809716599
uc1.$b302112,"Niles, Blair.","Free, | $c: by Blair Niles ...",1930,m,high_male,0.0283286118980169
mdp.39015059376460,,The New British novelist;,1830,u,,0.0283018867924528
nyp.33433075840151,"Marguerite,","The Heptameron of Margaret, queen of Navarre",1855,f,,0.0283018867924528
uc1.32106009739001,"Sander, Helke.",The three women K / | $c: Helke Sander ; translated by Helen Petzold.,1991,u,high_male,0.0283018867924528
mdp.39015017894661,,Blues for a lost childhood : | a novel of Brazil / | $c: ,1989,u,high_female,0.0283018867924528
wu.89100006006,"Aldor, Francis.","Germany's ""death space"" : | the Polish tragedy.",1940,m,high_male,0.0282738095238095
nnc1.cu01579673,"Sharp, Jonathan,","Jonathan Sharp; or, The adventures of a Kentuckian",1845,m,high_male,0.0282608695652174
uc2.ark:/13960/t1hh6fb5f,"Tagore, Rabindranath,",The wreck,1921,m,mixed,0.0282258064516129
mdp.39015037760553,"Desai, Anita,",Journey to Ithaca / | $c: Anita Desai.,1995,f,high_female,0.0282258064516129
mdp.39015022882495,"Shaw, Tina.",City of reeds / | $c: Tina Shaw.,2000,f,high_female,0.0282258064516129
mdp.39015003337345,"Townsend, Peter,",The girl in the white ship : | a story of the Vietnamese boat people / | $c: Peter Townsend.,1981,m,high_male,0.0282258064516129
mdp.39015034348261,"Pasolini, Pier Paolo,",A dream of something / | $c: Pier Paolo Pasolini ; translated from the Italian and with an introduction by Stuart Hood.,1988,m,high_female,0.0282258064516129
mdp.39015014677556,"Kirst, Hans Hellmut,",Brothers in arms; | a novel. | $c: Translated from the German by J. Mawell Brownjohn.,1965,m,high_male,0.028169014084507
uc1.$b189216,"Perry, Jacques.",The black sheep; | $c: translated by Emma Craufurd.,1955,m,,0.028169014084507
mdp.39015008005244,"Pavese, Cesare.","Told in confidence, | and other stories, | $c: edited, translated from the Italian, and with an introduction by A. E. Murch.",1971,m,high_male,0.028169014084507
uc1.$b119319,"Guth, Paul.",The innocent tenant; | $c: translated from the French by Constantine Fitzgibbon.,1957,m,high_female,0.028169014084507
inu.30000053405951,"Davidow, Shelley,",To have and to hold / | $c: Shelley Davidow.,1998,f,high_female,0.028169014084507
uiuo.ark:/13960/t11n8q33f,"Reid, Mayne,",Oceola,1859,m,,0.028169014084507
pst.000043535156,"Gallico, Paul,",The day Jean-Pierre joined the circus / | $c: by Paul Gallico ; illustrated by Gioia Fiammenghi.,1969,m,,0.028169014084507
uiuo.ark:/13960/t3kw5pr97,"Bray,","The Talba, or, Moor of Portugal",1830,f,mixed,0.028169014084507
uc1.$b82976,"Krasnov, P. N. (Petr Nikolaevich),","From the two-headed eagle to the red flag, 1894-1921, | $c: by P. N. Krassnoff.  Translated from the 2d Russian ed.",1923,u,high_female,0.028169014084507
uc1.$b242926,"Hanley, James,",The closed harbor.,1952,m,mixed,0.028169014084507
inu.30000056656303,,Little / | $c: by David Treuer.,1995,u,mixed,0.028169014084507
mdp.39015003929539,"Ghose, Zulfikar,",The incredible Brazilian.,1972,u,mixed,0.0281517747858017
uc1.$b120361,"Gellhorn, Martha,",The lowest trees have tops.,1967,f,,0.0281124497991967
mdp.39015008285564,"Howells, William Dean,",The undiscovered country,1884,m,,0.0281124497991967
mdp.39015043807364,"Robinson, Rose.",Eagle in the air : | a novel / | $c: by Rose Robinson.,1970,f,high_male,0.0280898876404494
mdp.39015008314281,"Broomhall, A. J.",Strong man's prey.,1953,u,,0.0280701754385964
mdp.39015031213898,"Buck, Pearl S. (Pearl Sydenstricker),",The hidden flower.,1952,f,,0.0280612244897959
mdp.39015032875844,"folklorist. Downing, Charles,",Armenian folk-tales and fables / | $c: [selected and] translated by Charles Downing ; illustrated by William Papas.,1993,m,high_male,0.02803738317757
inu.30000120306380,"Cullup, Michael.","The stomach and his friends, and other stories; | $c: edited by Michael Cullup; illustrated by Pedro Guedes.",1973,m,high_male,0.02803738317757
mdp.39015082719371,"Simmons, Kelly.",Skylight / | $c: Kelly Simmons.,2008,f,high_male,0.02803738317757
mdp.39015031236279,"Howells, William Dean,",The lady of the Aroostook,1891,m,,0.0280112044817927
uc1.$b188484,"Dekobra, Maurice,",The golden-eyed Venus. | $c: Translated by Sheila O'Callaghan from the French.,1963,m,mixed,0.0279720279720279
nyp.33433067347033,"Ingemann, Bernhard Severin,","King Eric and the outlaws, or, The throne, the church, and the people",1843,f,,0.0279720279720279
uc1.$b703801,"Hougron, Jean.",The fugitive. | $c: Translated from the French by Mervyn Savill.,1955,f,high_male,0.0279720279720279
mdp.39015034274525,"Kesavan, Mukul.",Looking through glass / | $c: Mukul Kesavan.,1995,u,,0.0279569892473118
mdp.39015037817007,"Seidensticker, Edward,",Very few people come this way : | lyrical episodes from the Year of the Rabbit / | $c: Edward Seidensticker.,1994,m,mixed,0.0279503105590062
uc1.b4439331,"Edwards, Page.",American girl : | a novel / | $c: Page Edwards.,1990,u,high_female,0.0279329608938547
mdp.39015056460549,"Tokarczuk, Olga,","House of day, house of night / | $c: Olga Tocarczuk ; translated by Antonia Lloyd-Jones.",2002,f,,0.0279329608938547
inu.30000041634274,"Proust, Marcel,",Remembrance of things past / | $c: [Marcel Proust ; translated by C.K. Scott Moncrieff].,1949,m,,0.0278884462151394
mdp.39015017728224,"Davies, Pete,",Dollarville.,1990,m,high_male,0.0278745644599303
uc2.ark:/13960/t1dj5bb8p,"Balzac, Honoré de,",Droll stories ; Sarrasine,1899,m,,0.0278422273781902
uc1.b4402186,,Alexei the gangster; | $c: translated from the Russian by Stephen Garry.,1940,u,high_male,0.0277777777777777
inu.30000103165225,,More stories from the Arabian nights / | $c: as translated from the Arabic by Sir Richard Burton ; edited and arranged with an introduction by Julian Franklyn and a glossary by Eric Partridge ; illustrated by McDonald Sinclair.,1957,u,,0.0277777777777777
uc1.b3754558,"Mauriac, François,",The knot of vipers : | (Le noeud de vipères) / | $c: Francois Mauriac ; translated by Gerard Hopkins.,1951,u,,0.0277777777777777
mdp.39015067673478,"Eyre, Lucy.",If minds had toes / | $c: Lucy Eyre.,2007,f,,0.0277777777777777
inu.30000050640089,"Kimenye, Barbara.",Kayo's house / | $c: Barbara Kimenye.,1995,f,high_female,0.0277777777777777
mdp.39015019774317,"Gombrowicz, Witold.",Cosmos; | $c: English version by Eric Mosbacher [from the French translation by George Sedir and the German translation by Walter Tiel.],1967,m,mixed,0.0277777777777777
mdp.39015015401618,"Beti, Mongo,",King Lazarus: | a novel.,1970,u,high_male,0.0277777777777777
uc1.$b674232,"Oppenhejm, Ralph.",Spain in the looking-glass; | translated by K. John.,1955,m,mixed,0.0277777777777777
mdp.39015031597860,"Böll, Heinrich,",The safety net / | $c: Heinrich Böll ; translated from the German by Leila Vennewitz.,1982,u,,0.0277777777777777
uc1.b3148398,"Mofolo, Thomas,","Chaka, | an historical romance, | $c: by Thomas Mofolo, with an introduction by Sir Henry Newbolt ... translated from the original Sesuto by F. H. Dutton.",1931,m,high_male,0.0277777777777777
uc1.32106018921038,"Westlake, Donald E.",Point blank / | $c: Richard Stark.,1984,m,high_male,0.0277777777777777
uc2.ark:/13960/t41r6qp2p,"Bryusov, Valery Yakovlevich,","The Republic of the Southern Cross, and other stories",1913,u,high_female,0.0277777777777777
uc1.$b104482,"Young, Francis Brett,",Blood oranges / | $c: Francis Brett Young ; [drawings by Albert Edward Berbank].,1932,m,mixed,0.0277777777777777
uc2.ark:/13960/t74t6hv6t,"Korolenko, Vladimir Galaktionovich,","The murmuring forest, and other stories",1916,m,,0.0277777777777777
pst.000055919845,"Maupin, Armistead.",Tales of the city / | $c: Armistead Maupin.,1978,m,high_female,0.0277777777777777
uc1.$b313819,"Vring, Georg von der,",Private Suhren; | the story of a German rifleman | $c: [by] Georg von der Vring; translated by Fred Hall ...,1929,u,high_male,0.0277777777777777
inu.39000008990975,"Baum, Vicki,",Central stores / | $c: Vicki Baum.,1940,f,high_female,0.0277777777777777
nyp.33433075807622,"Balzac, Honoré de,",A woman of thirty,1897,f,mixed,0.0277777777777777
mdp.39015038166156,"Chukovskai͡a, Lidii͡a Korneevna.",The deserted house / | $c: Lydia Chukovskaya ; translated from the Russian by Aline B. Werth.,1967,u,high_female,0.0277777777777777
uc2.ark:/13960/t7zk5bj0g,"Ouida,",The tower of Taddeo,1892,f,high_female,0.0277777777777777
uc1.b4365367,"Shrake, Edwin.",But not for love / | $c: Edwin Shrake.,1964,m,high_male,0.0277078085642317
mdp.39015016441019,"Hall, Radclyffe.",The master of the house.,1952,f,,0.0276816608996539
uiuo.ark:/13960/t4hm5hr35,"Caine, Hall,",The scapegoat,1891,m,high_female,0.0276679841897233
mdp.39015052820290,"Conrad, Joseph,",The works of Joseph Conrad.,1925,m,mixed,0.0276497695852534
mdp.39015041543987,"Edgell, Zee.",The festival of San Joaquin / | $c: Zee Edgell.,1997,f,high_female,0.0276243093922651
mdp.39015033585244,"Strati, Saverio,",The lights of Reggio. | $c: Translated from the Italian by Angus Davidson.,1965,m,,0.0276243093922651
inu.30000025826607,"Ricci, N. P. (Nino Pio),",Lives of the saints / | $c: Nino Ricci.,1991,m,,0.0275590551181102
mdp.39015024991708,"West, Morris,",The ringmaster.,1991,m,mixed,0.027533039647577
mdp.39015050955452,"Soloukhin, Vladimir Alekseevich.",Scenes from Russian life / | $c: Vladimir Soloukhin ; translated from the Russian and with an introduction by David Martin.,1988,m,,0.0275229357798165
uc1.$b396080,"Simenon, Georges,",The prison / | $c: Georges Simenon ; translated from the French by Lyn Moir.,1969,m,,0.0275229357798165
mdp.39015056205076,"Echenoz, Jean.",I'm off ; | + One year / | $c: Jean Echenoz ; translated from the French by Guido Waldman.,2002,f,,0.0275229357798165
inu.30000029840364,"Japrisot, Sébastien,",Women in evidence / | $c: Sebastien Japrisot ; translated from the French by Ros Schwartz.,1990,u,mixed,0.0275229357798165
mdp.39015014861671,"Kamāl, Aḥmad,",Full fathom five.,1951,u,,0.0275229357798165
uc2.ark:/13960/t3bz6218s,"Replogle, Charles.",Among the Indians of Alaska,1904,m,,0.0274725274725274
njp.32101068142270,"Llanos Gutierrez, Valentin.","Don Esteban, or, Memoirs of a Spaniard",1826,m,,0.0274509803921568
njp.32101066460054,"Grant, James,","Adventures of an aide-de-camp, or A campaign in Calabria",1848,m,mixed,0.0274223034734917
mdp.39015024864301,"Traven, B.",The carreta / | $c: B. Traven.,1981,u,high_male,0.0273972602739726
uc1.32106008512755,"Kanafānī, Ghassān.","Men in the sun, and other Palestinian stories / | $c: [by] Ghassan Kanafani ; translated from the Arabic by Hilary Kilpatrick.",1978,u,high_male,0.0273972602739726
mdp.39015066684955,"Lodi, Maria.",Charlotte Morel; | $c: translated by Anne Carter.,1968,u,,0.0273972602739726
uc1.32106014066408,"Pennac, Daniel",The fairy gunmother / | $c: Daniel Pennac ; translated from the French by Ian Monk,1998,m,mixed,0.0273972602739726
njp.32101068164100,,Passion;,1822,u,,0.0273972602739725
uc2.ark:/13960/t3dz04s7b,"Somadeva Bhaṭṭa,","The golden town, and other tales from Soma-Deva's ""Ocean of romance-rivers,""",1909,u,high_male,0.0273972602739725
uc1.b3139716,"Van Every, Dale,",Bridal journey.,1952,u,high_male,0.0273752012882447
uc1.b2801673,"Caspary, Vera,",A chosen sparrow / | $c: Vera Caspary.,1964,f,,0.0273556231003039
uc1.32106015107094,"Zeller, Eva,",The manuscript / | $c: Eva Zeller ; translated from the German by Nadia Lawrence,2000,f,high_female,0.02734375
inu.32000007759667,"Mayne, Ethel Colburn,",Browning's heroines,1913,f,,0.0273224043715847
uc1.b3283942,"Kossak, Zofia,","The blaze; | reminiscences of Volhynia, 1917-1919, | $c: by Sophia Kossak; translated from the original Polish.",1927,u,,0.0273037542662116
nyp.33433082300249,"Bertz, Eduard,",The French prisoners,1884,m,high_male,0.0272727272727272
uc1.b3754800,"Montherlant, Henry de,",The matador.,1957,m,high_male,0.0272727272727272
uc2.ark:/13960/t1hh6j380,"Dymow, Ossip,",The flight from the cross,1916,u,mixed,0.0272727272727272
mdp.39015050183634,"Waṭṭār, al-Ṭāhir",The earthquake / | $c: Tahir Wattar ; translated from the Arabic and introduction by William Granara ; preface by Gaber Asfour,2000,u,high_male,0.0272373540856031
uc1.b3962037,"Turgenev, Ivan Sergeevich,",Smoke,1901,m,,0.0271739130434782
mdp.39015056946943,"Dorrestein, Renate.",Without mercy / | $c: Ronate Dorrestein ; translated from the Dutch by Hester Velmans.,2002,f,,0.0271739130434782
mdp.39015080847653,"Hall, Elliott.",The first stone / | $c: Elliott Hall.,2009,m,,0.0271186440677966
inu.30000005082858,"Wideman, John Edgar.",Sent for you yesterday / | $c: John Edgar Wideman.,1984,m,,0.027027027027027
inu.30000060951062,"Geldart, Edmund Martin,",Folk-lore of modern Greece,1884,m,high_male,0.027027027027027
njp.32101066591742,"Lamb, Caroline,",Ada Reis,1823,f,high_female,0.027027027027027
uiuo.ark:/13960/t3kw62633,"Pottinger, Henry,","Blue and green, or, The gift of God",1879,m,,0.027027027027027
uc1.$b188836,"Giono, Jean,",Angelo. | $c: Translated by Alma E. Murch.,1960,f,,0.027027027027027
uiuo.ark:/13960/t4cn7g63f,"Ouida,",The tower of Taddeo,1892,f,high_female,0.027027027027027
njp.32101069157467,"Cottin,",Amelia Mansfield,1809,f,,0.027027027027027
uc1.b4315954,"Baynes, Dorothy Julia",Fountains of youth;,1936,f,high_female,0.027027027027027
mdp.39015038021930,,Alexei the gangster; | $c: translated from the Russian by Stephen Garry.,1940,u,high_male,0.027027027027027
mdp.39015065155890,"Potrč, Ivan.",The land and the flesh: | a novel; | $c: translated from the Slovene by H. Leeming.,1969,m,high_female,0.027027027027027
uc2.ark:/13960/t27945p24,"Cronin, Bernard.",Timber wolves,1920,m,,0.027027027027027
uc1.b3139348,"Ustinov, Peter.",The frontiers of the sea: short stories.,1966,m,,0.0269607843137254
inu.39000002220668,"Leonard, Elmore,",The hunted / | Elmore Leonard.,1978,m,high_male,0.0269541778975741
mdp.39015064126637,"Gavin, Catherine Irvine.",The house of war / | $c: [by] Catherine Gavin.,1970,f,,0.0269058295964125
wu.89072509649,"Bjørneboe, Jens,",Moment of freedom : | the Heiligenberg manuscript / | $c: Jens Bjørneboe ; translated from the Norwegian by Esther Greenleaf Mürer.,1999,m,,0.0268595041322314
mdp.39015051278771,"Harris, Joanne,",Five quarters of the orange / | $c: Joanne Harris.,2001,f,,0.0268456375838926
