htid,author,title,year,authgender,period,diff
inu.32000003235852,"Mann, Thomas,",Mario and the magician / | $c: Thomas Mann ; [translated from the German by H. T. Lowe-Porter].,1930,m,1901-1950,0.26791030440779473
uc1.b4068742,,"Great German short stories, | $c: edited by Lewis Melville & Reginald Hargreaves.",1929,u,1901-1950,0.26796426803630913
uc1.$b32965,"Chichester, Francis Charles,","Seaplane solo, | $c: by Francis C. Chichester.",1933,m,1901-1950,0.2680419179903163
uc2.ark:/13960/t7rn32t76,"Pawlowska, Yoï.",A year of strangers,1911,u,1901-1950,0.2680793375382884
uc1.l0075868711,"Bjelke-Petersen, Marie.",Jewelled nights / | $c: by Marie Bjelke Petersen.,1923,f,1901-1950,0.26814648768601856
mdp.39015059435233,"Sell, Frank Reginald.",Bhim Singh; | a romance of Mughal times.,1928,m,1901-1950,0.26817253070909275
uc1.$b23576,"Collins, Dale.",Sea-tracks of the Speejacks round the world.,1923,m,1901-1950,0.26826337019572
uc2.ark:/13960/t4fn13022,"Gaulot, Paul,",The red shirts,1912,m,1901-1950,0.26863778876688094
uc1.b3548193,"Conrad, Joseph,",The works of Joseph Conrad.,1923,m,1901-1950,0.26883601604861873
wu.89100091255,"Aleksinskaia, Tatiana.",With the Russian wounded,1916,u,1901-1950,0.2688735099558588
mdp.39015011403071,"Bron, Alice.",Diary of a nurse in South Africa;,1901,f,1901-1950,0.26894824697497277
uc2.ark:/13960/t6pz53x2h,"Aicard, Jean,",The diverting adventures of Maurin,1910,f,1901-1950,0.26895841257255715
uc2.ark:/13960/t5q816x3v,"Murray, Charles Augustus,",Hassan,1901,m,1901-1950,0.26896687918447315
uc2.ark:/13960/t2k64b10s,"White, Stewart Edward,",Rules of the game,1911,m,1901-1950,0.26905972969515113
mdp.39015038017987,"Gladkov, Fedor,",Cement / | $c: by Feodor Vasilievich Gladkov ; translated from the Russian by A. S. Arthur and C. Ashleigh.,1929,u,1901-1950,0.26905972969515113
nyp.33433082400007,"Lane, Rose Wilder,",The peaks of Shala;,1922,f,1901-1950,0.26905972969515113
njp.32101067866838,"Chekhov, Anton Pavlovich,",The cook's wedding and other stories,1922,m,1901-1950,0.26905972969515113
uc2.ark:/13960/t0bv7k35z,"O'Hanrahan, Michael,",A swordsman of the brigade,1914,m,1901-1950,0.26905972969515113
uc1.$b435114,"Vinogradov, Anatoliĭ,","The condemnation of Paganini,",1946,u,1901-1950,0.2691775153253041
inu.39000000493481,"Fox, Ralph,","Storming heaven, | $c: by Ralph Fox.",1928,m,1901-1950,0.26918993802848434
mdp.39015039779270,"Bloem, Walter,",The iron year,1914,m,1901-1950,0.26928048024702755
mdp.39015005256261,"Murray, Margaret Alice.",Ancient Egyptian legends / | $c: by M. A. Murray.,1927,f,1901-1950,0.2693048277343667
uc1.b3151378,"Turgenev, Ivan Sergeevich,",Fathers and sons,1921,m,1901-1950,0.2694260300614514
uc1.$b614638,"Couperus, Louis,",Eighteen tales. | $c: Trans. by J. Kooistra.,1924,m,1901-1950,0.2696061777825828
coo.31924028085789,"Jerrold, Walter,",The true annals of fairyland in the reign of King Oberon,1909,m,1901-1950,0.2696061777825828
uc1.$b106321,"Mayhew, Joyce.","Storme Haven; | a novel, | $c: by Joyce Mayhew.",1934,f,1901-1950,0.2696061777825828
mdp.39015030706462,"Maugham, W. Somerset (William Somerset),",Catalina : | a romance / | $c: W. Somerset Maugham.,1948,m,1901-1950,0.26971332446639273
uc1.$b313813,"Traven, B.","The carreta, | $c: by B. Traven.",1935,u,1901-1950,0.26971332446639273
uc2.ark:/13960/t7sn08r4h,"Stewart, Charles D.",The fugitive blacksmith,1905,m,1901-1950,0.2697843673763104
uc1.$b783361,"McFee, William,",No castles in Spain.,1933,m,1901-1950,0.2698349234936007
mdp.39015030750601,"Hergesheimer, Joseph,","Tampico, | a novel.",1927,m,1901-1950,0.2699606305960519
uc1.$b597262,"Cankar, Ivan,","The bailiff Yerney and his rights / | $c: by Ivan Cankar; translated from the Slovene by Sidonie Yeras and H. C. Sewell Grant, with an introd. by Janko Lavrin.",1930,m,1901-1950,0.27013499851235534
uc1.$b311801,"Bosco, Henri,",The farm Théotime;,1946,m,1901-1950,0.27013499851235534
uc1.$b188308,"Duhamel, Georges,","Suzanne and Joseph Pasquier / | $c: by Georges Duhamel ; translator, Béatrice de Holthoir.",1946,u,1901-1950,0.27013499851235534
uc1.$b236125,"Stoll, Dennis Gray,","Man in ebony, | a novel | $c: by Denys Craig. With an introduction by Joyce Cary.",1950,m,1901-1950,0.27013499851235534
inu.30000054699701,"Baskerville, Rosetta Gage (Harvey)",The king of the snakes and other folk-lore stories from Uganda,1922,f,1901-1950,0.27013499851235534
uc1.$b300221,"Farnol, Lynn.","One heavenly night, | from the screen story by Louis Bromfield; | $c: novelized by Lynn Farnol.",1931,m,1901-1950,0.2704781694114632
uc1.$b318443,"Istrati, Panait,",The bitter orange tree / | $c: by Panaït Istrati.,1931,u,1901-1950,0.2704781694114632
mdp.39015004201318,"Gordon, R. K. (Robert Kay),","The story of Troilus as told by Benôit de Sainte-Maure, Giovanni Boccaccio (translated into English prose) Geoffrey Chaucer and Robert Henryson; translations and introduction by R. K. Gordon.",1934,m,1901-1950,0.2706470312824527
nyp.33433075765085,"Vachell, Horace Annesley,",A drama in sunshine;,1906,m,1901-1950,0.2706470312824527
uc1.b4083123,"Viereck, George Sylvester,","Salome, the Wandering Jewess / | $c: George Sylvester Viereck and Paul Eldridge.",1930,m,1901-1950,0.27067100864781957
uc2.ark:/13960/t9c53mj5k,"Wilson, Romer,",Martin Schüler,1919,u,1901-1950,0.27071885488368796
uc1.b3548207,"Conrad, Joseph,",The works of Joseph Conrad.,1923,m,1901-1950,0.27071885488368796
uc2.ark:/13960/t9g44mp6t,"Wieland, Christoph Martin,",The adventures of Don Sylvio de Rosalva,1904,m,1901-1950,0.2707725096688005
uc1.$b298817,"Graham, Angus.","Napoléon Tremblay, | $c: by Angus Graham.",1939,m,1901-1950,0.2708615314969527
uc2.ark:/13960/t2h70b61q,"Golovina, V. N.",Memoirs of Countess Golovine,1910,u,1901-1950,0.27101403742980557
uc1.$b278645,"(Frederick Charles), Green, F. C.","French short stories of the nineteenth and twentieth centuries, | $c: selected, with an introd. by F.C. Green.",1933,m,1901-1950,0.27106147033918915
mdp.39015039791739,"Anthon, Rose Reinhardt.","Stories of India, moral, mystical, spiritual and romantic",1913,f,1901-1950,0.27114306302848434
uc2.ark:/13960/t3125zz8h,"Louÿs, Pierre,","Woman and puppet, etc",1908,m,1901-1950,0.27114306302848434
uc2.ark:/13960/t4wh2gq9f,"Rosegger, Peter,",The forest farm,1912,m,1901-1950,0.27114306302848434
mdp.39015037392050,"Cable, George Washington,",Madame Delphine,1907,m,1901-1950,0.27114306302848434
uc1.$b189226,"Philippe, Charles-Louis,",Marie Donadieu. | $c: Translated by Violet Hudson.,1949,u,1901-1950,0.27114306302848434
coo.31924013604990,"Deeping, Warwick,",The lame Englishman.,1928,m,1901-1950,0.27146522797693795
mdp.39076001621874,"Hemingway, Ernest,","The essential Hemingway. | Containing one complete novel, extracts from three others, twenty-three short stories and a chapter from Death in the afternoon.",1947,m,1901-1950,0.271556058623198
mdp.39015012974104,"Guérard, Albert J. (Albert Joseph),","Maquisard, | a Christmas tale, | $c: by Albert J. Guerard.",1946,m,1901-1950,0.27157114522026515
uc2.ark:/13960/t1mg7s22h,"McCulloch, William,",Bengali household tales,1912,m,1901-1950,0.2716238322592536
mdp.39015068634875,"(Feliks I͡Akovlevich), Kon, F. I͡A.","Escape from the gallows, | $c: by Felix Kohn.",1930,u,1901-1950,0.2716238322592536
uc1.b4855933,"Jensen, Johannes V.",The long journey ; Fire and ice,1922,u,1901-1950,0.2716238322592536
njp.32101073313676,"Walmsley, Leo,",Flying and sport in East Africa,1920,m,1901-1950,0.2716553581104515
uc1.32106001965901,"Anand, Mulk Raj,","The big heart, | a novel.",1945,m,1901-1950,0.2717417220323157
inu.39000005875666,"Bompas, Cecil Henry",Folklore of the Santal Parganas,1909,u,1901-1950,0.2717808181305251
uc1.$b313754,"Heuser, Kurt.",The inner journey | $c: by Kurt Heuser.,1932,u,1901-1950,0.2718587118834461
uc1.b4018255,"Fisher, Ruth B.",Twilight tales of the black Baganda,1911,f,1901-1950,0.27189197370386553
uc2.ark:/13960/t19k4d241,"Banerjea, S. B.",Tales of Bengal,1910,u,1901-1950,0.27195828041978876
uc1.$b299663,"Borden, Mary.",Jane-- our stranger : | a novel / | $c: by Mary Borden.,1923,f,1901-1950,0.2720192312527834
mdp.39015030071214,"Strindberg, August,","The German lieutenant, and other stories",1915,m,1901-1950,0.27209003272545396
uc1.$b300363,"Gill, Tom,",Starlight Pass | $c: [by] Tom Gill.,1935,m,1901-1950,0.27209003272545396
uc1.$b243633,"Morley, Christopher,","Pandora lifts the lid, | $c: by Christopher Morley and Don Marquis.",1924,m,1901-1950,0.27209003272545396
njp.32101067887180,"Berger, Marcel,",In the fire of the furnace,1916,m,1901-1950,0.2721663627765951
uc2.ark:/13960/t2b854q62,"Nicholson, John Gambril,",In Carrington's duty-week,1910,m,1901-1950,0.2722423092596401
dul1.ark:/13960/t7vm4xm9s,"Irvine, Leigh H.",An affair in the South Seas,1901,u,1901-1950,0.2723930630284843
mdp.39015011705624,"(Aleksandr Sergeevich), Neverov, A. S.",Tashkent.,1930,u,1901-1950,0.2727634333988548
mdp.39015035775363,"(Aleksandr Sergeevich), Neverov, A. S.",Tashkent.,1930,u,1901-1950,0.2727634333988548
uc1.$b605193,"(Aleksandr Sergeevich), Neverov, A. S.",Tashkent.,1930,u,1901-1950,0.2727634333988548
wu.89006405005,"Orczy, Emmuska Orczy,",Flower o' the lily,1918,f,1901-1950,0.2727634333988548
njp.32101066164839,"Blackwood, Algernon,",Karma,1918,m,1901-1950,0.272981298322602
uc2.ark:/13960/t92807t9n,"Gunter, Archibald Clavering,",The sword in the air,1904,m,1901-1950,0.272981298322602
inu.30000118322431,"Rafy, K U .",Folk-tales of the Khasis,1920,f,1901-1950,0.272981298322602
mdp.39015065992953,"Murasaki Shikibu,","The sacred tree : | being the second part of ""The tale of Genji"" / | $c: translated from the Japanese by Arthur Waley.",1926,f,1901-1950,0.272981298322602
wu.89055051759,"Doorly, Eleanor.",The radium woman : | a youth edition of the life of Madame Curie / | $c: by Eleanor Doorly ... and woodcuts by Robert Gibbings.,1940,f,1901-1950,0.272981298322602
uc2.ark:/13960/t28913n40,"Eccott, W. J.",The mercenary,1913,u,1901-1950,0.2730205663662679
uc1.$b445470,"Beneš, Bohuš.",God's village : | a novel / | $c: by Bohus Benes ; foreword by Thomas Mann.,1947,u,1901-1950,0.27304295820668156
mdp.39015014276342,"Mason, Philip,",Call the next witness / | $c: by Philip Woodruff [pseud.].,1945,m,1901-1950,0.27315329694661294
nyp.33433074852983,"Hawtrey, Valentina.",Suzanne,1906,u,1901-1950,0.27326684943625135
uc1.$b663097,"Kaczér, Illés,","Fear not, my servant Jacob. | A novel | $c: by Illés Kaczér, translated from the Hungarian by Lawrence Wolfe.",1947,u,1901-1950,0.27326684943625135
mdp.39015014317757,"Kernan, Thomas Dickenson,","Now with the morning star, | a novel | $c: by Thomas Kernan.",1945,m,1901-1950,0.27329253392795516
mdp.39015024373238,"Goncharov, Ivan Aleksandrovich,",A common story,1906,m,1901-1950,0.2735469091823304
mdp.39015009367114,"Anderson, Sherwood,",Windy McPherson's son | $c: [by] Sherwood Anderson.,1923,m,1901-1950,0.27363906941826077
mdp.39015008298674,"McGrady, Samuel Hugh,",Legends and myths of Greece and Rome. | With a frontispiece.,1948,m,1901-1950,0.27382163445705576
uc2.ark:/13960/t53f4wx3d,"Milit͡syna, E.",The village priest,1918,u,1901-1950,0.27382163445705576
uc1.$b602114,"Krymov, Vl. (Vladimir),",Out for a million; | $c: translated from the Russian by Malcolm Burr.,1935,u,1901-1950,0.27382163445705576
mdp.39015038165117,,"Soviet short stories, 1944.",1944,u,1901-1950,0.27382163445705576
uc1.b3149800,"Margueritte, V.",The frontiers of the heart,1913,u,1901-1950,0.2738669140585953
uc1.$b196320,"Shreve, Carl",Distant horizons,1940,m,1901-1950,0.2739377784756387
uc1.$b302112,"Niles, Blair.","Free, | $c: by Blair Niles ...",1930,m,1901-1950,0.2740644511304675
wu.89100006006,"Aldor, Francis.","Germany's ""death space"" : | the Polish tragedy.",1940,m,1901-1950,0.2741192535046747
uc2.ark:/13960/t1hh6fb5f,"Tagore, Rabindranath,",The wreck,1921,m,1901-1950,0.2741672565768716
uc1.$b82976,"Krasnov, P. N. (Petr Nikolaevich),","From the two-headed eagle to the red flag, 1894-1921, | $c: by P. N. Krassnoff.  Translated from the 2d Russian ed.",1923,u,1901-1950,0.27422404894397734
inu.30000041634274,"Proust, Marcel,",Remembrance of things past / | $c: [Marcel Proust ; translated by C.K. Scott Moncrieff].,1949,m,1901-1950,0.2745046168133449
uc2.ark:/13960/t41r6qp2p,"Bryusov, Valery Yakovlevich,","The Republic of the Southern Cross, and other stories",1913,u,1901-1950,0.27461528525070655
uc1.b4402186,,Alexei the gangster; | $c: translated from the Russian by Stephen Garry.,1940,u,1901-1950,0.27461528525070655
uc1.$b313819,"Vring, Georg von der,",Private Suhren; | the story of a German rifleman | $c: [by] Georg von der Vring; translated by Fred Hall ...,1929,u,1901-1950,0.27461528525070655
uc1.$b104482,"Young, Francis Brett,",Blood oranges / | $c: Francis Brett Young ; [drawings by Albert Edward Berbank].,1932,m,1901-1950,0.27461528525070655
inu.39000008990975,"Baum, Vicki,",Central stores / | $c: Vicki Baum.,1940,f,1901-1950,0.27461528525070655
uc1.b3148398,"Mofolo, Thomas,","Chaka, | an historical romance, | $c: by Thomas Mofolo, with an introduction by Sir Henry Newbolt ... translated from the original Sesuto by F. H. Dutton.",1931,m,1901-1950,0.27461528525070655
uc2.ark:/13960/t74t6hv6t,"Korolenko, Vladimir Galaktionovich,","The murmuring forest, and other stories",1916,m,1901-1950,0.27461528525070655
mdp.39015052820290,"Conrad, Joseph,",The works of Joseph Conrad.,1925,m,1901-1950,0.2747432934432309
uc2.ark:/13960/t3bz6218s,"Replogle, Charles.",Among the Indians of Alaska,1904,m,1901-1950,0.27492053555595675
uc2.ark:/13960/t3dz04s7b,"Somadeva Bhaṭṭa,","The golden town, and other tales from Soma-Deva's ""Ocean of romance-rivers,""",1909,u,1901-1950,0.27499580275451174
inu.32000007759667,"Mayne, Ethel Colburn,",Browning's heroines,1913,f,1901-1950,0.2750706586568995
uc1.b3283942,"Kossak, Zofia,","The blaze; | reminiscences of Volhynia, 1917-1919, | $c: by Sophia Kossak; translated from the original Polish.",1927,u,1901-1950,0.2750893087622728
uc2.ark:/13960/t1hh6j380,"Dymow, Ossip,",The flight from the cross,1916,u,1901-1950,0.2751203357557571
uc1.b3962037,"Turgenev, Ivan Sergeevich,",Smoke,1901,m,1901-1950,0.27521914998500596
uc1.b4315954,"Baynes, Dorothy Julia",Fountains of youth;,1936,f,1901-1950,0.27536603600145715
uc2.ark:/13960/t27945p24,"Cronin, Bernard.",Timber wolves,1920,m,1901-1950,0.27536603600145737
mdp.39015038021930,,Alexei the gangster; | $c: translated from the Russian by Stephen Garry.,1940,u,1901-1950,0.27536603600145737
uc2.ark:/13960/t01z45s71,"Gilbreath, Olive.",Russia in travail,1918,f,1901-1950,0.2757472950034059
inu.32000004519544,"Proust, Marcel,",Remembrance of things past / | $c: [Marcel Proust ; translated by C.K. Scott Moncrieff].,1949,m,1901-1950,0.2757973183476333
mdp.39015027609901,"Ashton-Wolfe, Harry,",The invisible web; | strange tales of the French sûreté.,1929,m,1901-1950,0.27590299680331876
mdp.39015002193913,"Cervantes Saavedra, Miguel de,",Stories,1909,m,1901-1950,0.27596134496681035
uc2.ark:/13960/t47p8zw9k,"Kincaid, C. A.",Deccan nursery tales;,1914,u,1901-1950,0.27607727355480016
uc2.ark:/13960/t7cr6001g,"Tanūkhī, al-Muḥassin ibn ʻAlī,",The table-talk of a Mesopotamian judge,1922,u,1901-1950,0.27607727355480016
uc2.ark:/13960/t3xs5m788,"Webb, Edward Meryon.",Runaway Jo,1920,m,1901-1950,0.27607727355480016
uc1.b3539878,"Aragon,",Aurelien / | $c: by Louis Aragon ; translated by Eithne Wilkins.,1946,u,1901-1950,0.27616355483176314
uc1.$b56546,"Evans, Allen Roy.",Meat; a tale of the reindeer trek (1929-1935) | $c: by Allen Roy Evans.,1935,m,1901-1950,0.27630610650674514
mdp.39015059722002,"Hulbert, William Davenport,",Forest neighbors;,1903,m,1901-1950,0.27630610650674514
uiuo.ark:/13960/t6154w074,"Schmidt, Otto Ernst,",Asmus Semper,1909,m,1901-1950,0.2763513963618177
uc1.b3272210,"Dubkin, Leonard,",The murmur of wings | $c: [by] Leonard Dubkin. Illustrations by Susanne Suba.,1944,m,1901-1950,0.27641903705445836
uc1.b3854664,"Haig-Brown, Roderick Langmere,","The tall trees fall, | a novel of Pacific coast loggers, | $c: by Roderick L. Haig-Brown.",1943,m,1901-1950,0.2765309940629671
mdp.39015028410010,"Beeding, Francis.",The two undertakers / | $c: by Francis Beeding.,1933,m,1901-1950,0.27665776891083715
uc1.b4398234,,"Brusilov's breakthrough, | a novel of the first world war, | $c: by S. Sergeyev-Tsensky, translated from the Russian by Helen Altschuler.",1945,u,1901-1950,0.27672342017134155
mdp.39015018631278,"Ahearn, Daniel.","The confessions of a gunman, | $c: by Danny Ahearn; with a preface by Richard Church.",1930,m,1901-1950,0.2767520373874588
mdp.39015058524805,"Harrison, Cuthbert Woodville,",The magic of Malaya,1916,u,1901-1950,0.2767520373874588
uc2.ark:/13960/t5w66bj6s,"Streuvels, Stijn,",The path of life,1915,u,1901-1950,0.2767520373874588
uc1.b4223371,"Beyerlein, Franz Adam,",Jena or Sedan?,1905,m,1901-1950,0.2767520373874588
uc1.b3425684,"Wilson, Charles Augustus.","Legends and mysteries of the Maori, | $c: by Charles A. Wilson.",1932,m,1901-1950,0.2768611481348672
uc2.ark:/13960/t8bg2m746,"Dunsany, Edward John Moreton Drax Plunkett,",The chronicles of Rodriguez,1922,m,1901-1950,0.27693851757393895
uc1.b3829923,Xenophon.,The Persian expedition / | $c: Xenophon ; tr. by Rex Warner.,1949,m,1901-1950,0.2769477704076192
umn.31951002085561k,"Ready, Oliver George,",Ch'un-kwang,1905,m,1901-1950,0.2773930630284843
mdp.39015000534068,"Sartre, Jean-Paul,",Iron in the soul. | $c: Translated from the French by Gerard Hopkins.,1950,u,1901-1950,0.2774450380804594
mdp.39015058659890,"Dutt, Romesh Chunder,",The slave girl of Agra;,1909,u,1901-1950,0.2774623151060468
uc1.$b798935,"Coon, Carleton S. (Carleton Stevens),",Flesh of the wild ox : | a Riffian chronicle of high valleys and long rifles / | $c: by Carleton Stevens Coon ; with a foreword by Earnest Albert Hooton ; and illustrated by Ruth Reeves.,1932,m,1901-1950,0.27754834253159
uc1.$b323494,"Burnett, W. R. (William Riley),","Tomorrows another day, | $c: by W.R. Burnett ...",1946,m,1901-1950,0.27759967459873236
uc1.b3295189,"Yerby, Frank,",Pride's castle,1949,m,1901-1950,0.2776182882537095
uc1.b3933679,"Nazhivin, Iv. (Ivan),",The dogs. | $c: Translated from the Russian.,1931,m,1901-1950,0.277701705003793
uc1.b3114920,"Kuehnelt-Leddihn, Erik von,",Night over the east / | $c: translated and adapted from the German by Edwin and Willa Muir.,1936,m,1901-1950,0.2779312234981516
inu.39000005769273,"St. Johnston, Thomas Reginald.",The Lau Islands (Fiji) and their fairy tales and folklore,1918,m,1901-1950,0.2780028191260453
mdp.39015020678796,Xiaoxiaosheng.,"The Golden Lotus; | a translation from the Chinese original, | $c: by Clement Egerton.",1939,u,1901-1950,0.2780028191260453
uc1.b4076365,"Murasaki Shikibu,",The tale of Genji / | $c: by Lady Murasaki ; translated from the Japanese by Arthur Waley.,1925,f,1901-1950,0.2780028191260453
mdp.39015000646805,"Faulkner, William,",Pylon : | a novel / | $c: by William Faulkner.,1935,m,1901-1950,0.2780028191260453
uc1.$b704824,"Maurois, André,",Whatever gods may be / | $c: by André Maurois ; translated by Dr. Joseph Collins.,1929,m,1901-1950,0.2781716097412872
