htid,author,title,year,authgender,period,diff
mdp.39015055922291,"Forsyth, Frederick,",The veteran and other stories / | $c: Frederick Forsyth.,2001,m,1951-2009,0.01073120045660303
uc1.b4284526,"Saʻdāwī, Nawāl.",Searching / | $c: Nawal El Saadawi ; translated by Shirley Eber.,1991,f,1951-2009,0.010869627920611857
mdp.39015054263556,"Litt, Toby,",Exhibitionism / | $c: Toby Litt.,2002,m,1951-2009,0.011078200243064606
inu.30000118457237,"Morris, John I.,","Short stories since 1930, | a selection from the British Isles, | $c: by John I. Morris.",1965,m,1951-2009,0.011128025853428425
mdp.39015015392650,"Tusquets, Esther.",Love is a solitary game / | $c: Esther Tusquets ; translated by Bruce Penman.,1985,f,1951-2009,0.011364432472813824
uc1.b4974535,"Mantel, Hilary,",Fludd / | $c: Hilary Mantel.,1989,f,1951-2009,0.011364432472813824
mdp.39015054402808,"Hensher, Philip.",The Mulberry Empire : | or the two virtuous journeys of the Amir Dost Mohammed Khan / | $c: Philip Hensher.,2002,m,1951-2009,0.011364432472813824
mdp.39015047112233,"Fuller, John,",A skin diary / | $c: John Fuller.,1997,m,1951-2009,0.011364432472813824
uc1.$b396548,"Jones, Richard,",The age of wonder.,1967,m,1951-2009,0.01147524807565048
mdp.39015025397814,"Hoban, Russell.","The moment under the moment : | stories, a libretto, essays, and sketches / | $c: Russell Hoban.",1992,m,1951-2009,0.011511167615880447
mdp.39015049631354,"Ndibe, Okey,",Arrows of rain / | $c: Okey Ndibe.,2000,m,1951-2009,0.01158154059265748
mdp.39015008604301,"Mitford, Nancy,",Don't tell Alfred.,1960,f,1951-2009,0.011738526463929033
uc1.b3554686,,The Penguin new writing : | an anthology / | $c: edited by John Lehmann in association with Roy Fuller.,1985,u,1951-2009,0.011742869946533285
mdp.39015056488870,"De la Bere, Imogen.",The welcoming committee / | $c: Imogen De la Bere.,2002,u,1951-2009,0.011781620624670253
mdp.39015064952248,"Kneale, Matthew,",When we were Romans / | $c: Matthew Kneale.,2007,m,1951-2009,0.01190651134528975
mdp.39015028411851,"Salkey, Andrew.",Riot / | $c: Andrew Salkey ; illustrated by William Papas.,1967,m,1951-2009,0.012025196315816222
pst.000043105601,,The Oxford book of modern fairy tales / | $c: edited by Alison Lurie.,1994,u,1951-2009,0.012025196315816333
mdp.39015048707544,"Caute, David.",News from nowhere / | $c: David Caute.,1986,m,1951-2009,0.012035238644230506
uc1.$b395224,"La Guma, Alex.","A walk in the night, | and other stories.",1967,m,1951-2009,0.012446293273390752
mdp.39015005332450,"Holden, Ursula.",Sing about it / | $c: Ursula Holden.,1982,f,1951-2009,0.012446293273390752
mdp.39015048569217,"Quṣaybī, Ghāzī ʻAbd al-Raḥmān",Seven / | $c: Ghazi Algosaibi ; translated from the Arabic by Basil Hatim & Gavin Watterson,1999,u,1951-2009,0.012516914742317309
uc1.32106015394460,"Quṣaybī, Ghāzī ʻAbd al-Raḥmān",Seven / | $c: Ghazi Algosaibi ; translated from the Arabic by Basil Hatim & Gavin Watterson,1999,u,1951-2009,0.012585220753246307
inu.30000082331616,"Faqīh, Aḥmad Ibrāhīm.",Who's afraid of Agatha Christie? : | and other stories / | $c: Ahmed Fagih ; translated from the Arabic.,2000,u,1951-2009,0.012952238125401805
uc1.b3796991,"Bates, H. E. (Herbert Ernest),",A crown of wild myrtle / | $c: H. E. Bates.,1962,m,1951-2009,0.012952238125401805
mdp.39015043787566,"Langley, Lee,",False pretences / | $c: Lee Langley.,1998,m,1951-2009,0.013025044823618104
mdp.39015084102907,"Dobbs, Michael,",The edge of madness / | $c: Michael Dobbs.,2009,m,1951-2009,0.01303394637248767
mdp.39015057650486,"Brill, Marius.",Making love : | a conspiracy of the heart / | $c: Marius Brill.,2003,m,1951-2009,0.01335024807565055
pst.000017893404,,Charmed lives : | classic English short stories / | $c: selected by T.S. Dorsch.,1988,u,1951-2009,0.013519024446958627
mdp.39015056907200,"Parks, Tim.",Judge Savage / | $c: Tim Parks.,2003,m,1951-2009,0.013597161655897527
mdp.39015025015952,"Gloag, Julian.",Love as a foreign language : | a novel / | $c: by Julian Gloag.,1991,m,1951-2009,0.013671533216212839
inu.30000063983492,,12 gothic tales / | $c: selected and introduced by Richard Dalby.,1998,u,1951-2009,0.014471192028452928
inu.32000003326370,"Lewis, Wyndham,",The human age. | $c: Illus. by Michael Ayrton.,1955,m,1951-2009,0.015130786377927863
mdp.39015082663785,"Irvine, Susan.",Muse / | $c: A.S. Irvine.,2008,f,1951-2009,0.015498747285761172
mdp.39015016993365,,The way we lived then : | the English story in the 1940s / | $c: introduction by Woodrow Wyatt.,1989,u,1951-2009,0.01567143565999618
mdp.39015017709083,,The Oxford book of marriage / | $c: edited by Helge Rubinstein.,1990,u,1951-2009,0.01577449049989299
mdp.39015000630726,"Lawrence, D. H. (David Herbert),",Works.,1954,m,1951-2009,0.015847461007646113
mdp.39015062821759,"Rowson, Martin.",Snatches / | $c: Martin Rowson.,2006,m,1951-2009,0.01602395080212371
mdp.39015050246282,"Sampson, Kevin.",Leisure / | $c: Kevin Sampson.,2000,m,1951-2009,0.01668358140898385
uc1.b3472750,"Kydd, Lionel",Breakdown in communications / | $c: Lionel Kydd,1979,m,1951-2009,0.01668358140898396
umn.31951d017495154,"Lindley, David,",The quantum world / | $c: by David Lindley.,1998,m,1951-2009,0.01668358140898396
pst.000049380361,"Jewesbury, Daniel.",Lived between lines / | $c: Daniel Jewesbury.,2001,m,1951-2009,0.01668358140898396
inu.30000067263156,,Footprint : | recipes for life / | $c: MAMA East African Women's Group (Hooyada Africada Bari) ; edited by Amina Souleiman.,2000,u,1951-2009,0.01668358140898396
mdp.39015066665996,"Peyre, Marc.","The captive of Zour; | $c: [translated by Claude], with a preface by Lawrence Durrell.",1966,m,1951-2009,0.01668358140898396
mdp.39015037489419,"Delaney, Frank,",A stranger in their midst / | $c: Frank Delaney.,1995,m,1951-2009,0.01668358140898396
mdp.39015024974621,"Yaşar Kemal,",To crush the serpent / | $c: Yashar Kemal ; translated from the Turkish by Thilda Kemal.,1991,u,1951-2009,0.01668358140898396
mdp.39015066302327,"Sowande, Bode.",Without a home / | $c: Bode Sowande.,1982,u,1951-2009,0.01668358140898396
mdp.39015066608921,"Biert, Cla,","Only a game, | and other stories; | $c: translated from the German by Alan Brown.",1969,u,1951-2009,0.01668358140898396
mdp.39015002757238,"Sansom, William,",Fireman Flower.,1952,m,1951-2009,0.01668358140898396
mdp.39015049980827,"Thorpe, Adam,",Shifts / | $c: Adam Thorpe.,2000,m,1951-2009,0.01668358140898396
mdp.39015061210319,"Smith, Sam,","Rooms : | &, Dialogues / | $c: Sam Smith.",2005,m,1951-2009,0.01668358140898396
mdp.39015056946208,"Mills, Magnus.",The scheme for full employment / | $c: Magnus Mills.,2003,m,1951-2009,0.01668358140898396
inu.30000113533347,"Brand, Michelle.","I, woman / | $c: by Michelle Brand.",1990,f,1951-2009,0.01668358140898396
inu.30000126981137,"Page, Jeremy,",The wake / | $c: Jeremy Page.,2009,m,1951-2009,0.01668358140898396
mdp.39015050547333,"Drevet, Patrick,","A room in the woods / | $c: by Patrick Drevet, translated by James Kirkup",1991,m,1951-2009,0.01668358140898396
mdp.39015008790134,,The two brothers of different sex; | a story from the Chinese. | $c: [Translation of Tse-hiong-hoing-ti has been made from the French of Stanislas Julien by Frances Hume] Illustrated by Edy Legrand.,1955,u,1951-2009,0.01668358140898396
inu.30000027091259,"Moat, John.",Firewater & the miraculous Mandarin / | $c: John Moat.,1990,m,1951-2009,0.01668358140898396
uc1.32106013857450,"Myerson, Julie",Me and the fat man / | $c: Julie Myerson,1998,f,1951-2009,0.01668358140898396
uc1.b3347153,"Lytton, David.",The grass won't grow till spring.,1965,m,1951-2009,0.01668358140898396
mdp.39015011230250,"Mallea, Eduardo,",Fiesta in November: | a novel; | $c: translated from the Spanish by Alis de Sola.,1969,m,1951-2009,0.01668358140898396
mdp.39015039925386,"Clewes, Howard,",Man on a horse / | $c: Howard Clewes.,1964,m,1951-2009,0.01668358140898396
mdp.39015033871727,"Anderson, Poul,",We claim these stars / | $c: Poul Anderson.,1976,m,1951-2009,0.01668358140898396
inu.32000009193022,"Chaplin, Sid.",The watchers and the watched / | $c: Sid Chaplin.,1962,m,1951-2009,0.01668358140898396
mdp.39015003465526,"Munro, Alice.","Dance of the happy shades, and other stories.",1974,f,1951-2009,0.01668358140898396
uc1.b4948587,"Narayan, R. K.,",The bachelor of arts / | $c: [by] R. K. Narayan ; with an introduction by Graham Greene.,1978,m,1951-2009,0.01668358140898396
mdp.39015005665032,"Compton-Burnett, I. (Ivy),",Mother and son.,1955,f,1951-2009,0.01668358140898396
uc1.b2801320,"Kildare, David.",In the end is justice.,1964,m,1951-2009,0.01668358140898396
mdp.39015032290945,"Messud, Claire,",When the world was steady / | $c: Claire Messud.,1994,f,1951-2009,0.01668358140898396
uc1.$b252082,"Amadi, Elechi,",The concubine.,1966,u,1951-2009,0.01668358140898396
uc1.$b284277,"Buck, Pearl S. (Pearl Sydenstricker),",O-Lan. | From The good earth.,1958,f,1951-2009,0.01668358140898396
inu.30000009621628,"Lem, Stanisław.",Memoirs of a space traveller : | further reminiscences of Ijon Tichy / | $c: Stanisław Lem ; translated by Joel Stern and Maria Swiecicka-Ziemianek.,1991,m,1951-2009,0.01668358140898407
mdp.39015059588049,"Scott, Alastair,",Stuffed lives / | $c: Alastair Scott.,2004,u,1951-2009,0.01668358140898407
uc1.b2831266,"Frankau, Pamela,",Over the mountains: | a novel.,1967,f,1951-2009,0.017135660974987643
inu.39000002591076,"Hanson, S. E.",Underground out of Holland / | $c: S. E. Hanson.,1977,u,1951-2009,0.01746239760836088
mdp.39015002978644,"Shute, Nevil,","A Nevil Shute omnibus: | No highway, A town like Alice [and] On the beach.",1973,m,1951-2009,0.01746518033707678
mdp.39015054090512,"Treece, Henry,","Red queen, white queen.",1958,m,1951-2009,0.017492642897657174
uc1.b3477668,"York, Andrew,",The predator | $c: [by] Andrew York.,1968,m,1951-2009,0.01751414619303715
mdp.39015019967101,"Tracy, Honor,",A number of things / | $c: Honor Tracy.,1960,f,1951-2009,0.017586108484796248
mdp.39015042795206,,Shorts : | new writing from Granta Books / | $c: Louis de Bernières ... [et al.].,1998,u,1951-2009,0.017720925807324206
mdp.39015002710369,"Kuhn, Helmut,",Encounter with nothingness : | an essay on existentialism / | $c: Helmut Kuhn.,1951,u,1951-2009,0.017720925807324206
mdp.39015008192646,"Manning, Olivia.",School for love.,1951,f,1951-2009,0.01781480312844097
mdp.39015059585300,"McGill, Robert,",The mysteries / | $c: Robert McGill.,2004,m,1951-2009,0.017952616941978916
mdp.39015013328771,"Holtby, Winifred,","Mandoa, Mandoa! | A comedy of irrelevance.",1971,f,1951-2009,0.018015730609694414
mdp.39015061162270,"Willumsen, Dorrit.",Marie : | a novel about the life of Madame Tussaud / | $c: Dorrit Willumsen ; translated from the Danish by Patricia Crampton.,1983,u,1951-2009,0.01819873292413543
mdp.39015002757378,"Sansom, William,",A young wife's tale / | $c: by William Sansom.,1974,m,1951-2009,0.01819873292413543
mdp.39015003347062,"Feinstein, Elaine.",The ecstacy of Dr. Miriam Garner / | $c: Elaine Feinstein.,1976,f,1951-2009,0.01856328065710433
inu.30000091649073,,Penguin modern stories.,1969,u,1951-2009,0.018749697111463237
uc1.$b119606,"Born, Edith de,",The price of three Cézannes.,1966,f,1951-2009,0.01893583366123619
uc1.$b253328,,More humerous tales from 'Blackwood'.,1954,u,1951-2009,0.01893583366123619
uc1.b3865739,"White, T. H. (Terence Hanbury),","Mistress Masham's repose, | $c: by T.H. White.",1966,m,1951-2009,0.019064533789936333
mdp.39076002869191,"Salibian-Best, Marie.",Antaram / | $c: by Marie Salibian-Best.,2005,f,1951-2009,0.019158828933736438
mdp.39015048403920,"Campbell, Patrick,",The Campbell companion : | the best of Patrick Campbell / | $c: edited and introduced by Ulick O'Connor.,1987,m,1951-2009,0.01937175345199471
mdp.39015004721869,"De Morgan, Mary A","The necklace of Princess Fiorimonde and other stories; | being the complete fairy tales. | $c: With original illus. by William De Morgan, Walter Crane [and] Olive Cockerell. Introduced by Roger Lancelyn Green.",1963,f,1951-2009,0.019492570173028856
uc1.32106005323297,"Moorcock, Michael,",The entropy tango : | a comic romance / | $c: Michael Moorcock ; pictures by Romain Slocombe ; lyrics by Michael Moorcock.,1981,m,1951-2009,0.019624757879572186
inu.30000110556754,"Lambert, Charles,",Little monsters / | $c: Charles Lambert.,2008,m,1951-2009,0.019624757879572186
mdp.39015031305611,"Strathern, Paul,",One man's war.,1973,m,1951-2009,0.019624757879572186
uc1.b3472735,"Gallacher, Tom.",Journeyman / | $c: by Tom Gallacher.,1984,m,1951-2009,0.019987546166693293
inu.30000009170220,"Jolley, Elizabeth,",Cabin fever / | $c: Elizabeth Jolley.,1991,f,1951-2009,0.02010823894323055
uc1.$b87098,"Charques, Dorothy.",Men like shadows.,1952,f,1951-2009,0.020184981969208038
mdp.39015048891199,"Sargeson, Frank.","Man of England now, | with I for one ...and A game of hide and seek.",1972,m,1951-2009,0.020414924692566117
inu.39000004024761,"Defoe, Daniel,","The history of the most remarkable life and extraordinary adventures of the truly honourable Colonel Jacque, vulgarly call'd Colonel Jack ... / | $c: written by the author of Robinson Crusoe.",1981,m,1951-2009,0.02046327903317413
mdp.39015053113166,"Clarke, Lindsay.",Parzival and the stone from heaven : | a grail romance retold for our time / | $c: Lindsay Clarke.,2001,u,1951-2009,0.02122903595443848
mdp.39015042002991,,Celtic fairy tales ; More Celtic fairy tales / | $c: selected and edited by Joseph Jacobs ; illustrated by John D. Batten.,1994,u,1951-2009,0.021322756666715903
mdp.39015017936876,"Logan, Owen.","Al Maghrib : | photographs from Morocco, 1983-1988 / | $c: Owen Logan ; with three stories by Paul Bowles ; preface by Alexander Hutchison.",1989,m,1951-2009,0.021400562541059487
wu.89035590355,"Carling, Finn,",Under the evening sky / | $c: Finn Carling ; translated from the Norwegian and with a foreword by Louis A. Muinzer.,1990,u,1951-2009,0.021400562541059487
mdp.39015013415826,"Croft-Cooke, Rupert,",Exiles.,1970,m,1951-2009,0.021547394638555928
mdp.39015059246754,"Jarrett-Macauley, Delia,","Moses, Citizen & me / | $c: Delia Jarrett-Macauley.",2005,f,1951-2009,0.022048388275936692
mdp.39015013254670,"Storey, David,",A temporary life. -,1973,m,1951-2009,0.022239136964539497
mdp.39015030756558,"Longrigg, Roger,",The desperate criminals: | a fantasy.,1971,m,1951-2009,0.022239136964539497
mdp.39015080879938,"Stock, Jon.",Dead spy running / | $c: Jon Stock.,2009,m,1951-2009,0.022755387111201508
mdp.39015057606413,"Lessing, Doris May,",The grandmothers / | $c: Doris Lessing.,2003,f,1951-2009,0.02295598284267575
mdp.39015034015555,"Birch, Carol,",Songs of the west / | $c: Carol Birch.,1994,f,1951-2009,0.023028759073958516
mdp.39015018633225,"Peri Rossi, Cristina,",The ship of fools : | a novel / | $c: by Cristina Peri Rossi ; translated from the Spanish by Psiche Hughes.,1989,f,1951-2009,0.02344033816574065
inu.30000082355367,"Faqīh, Aḥmad Ibrāhīm.","Charles, Diana and me and other stories / | $c: Ahmed Fagih ; translated from the Arabic.",2000,u,1951-2009,0.02344033816574065
mdp.39015034207178,"Leitch, Maurice,",Gilchrist : | a novel / | $c: Maurice Leitch.,1994,m,1951-2009,0.02362802585342838
mdp.39015001032583,"Slaughter, Carolyn.",Dreams of the Kalahari / | $c: Carolyn Slaughter.,1981,f,1951-2009,0.023655692962768815
uc1.b4948680,"Allbeury, Ted.",The girl from Addis / | $c: Ted Allbeury.,1984,m,1951-2009,0.023745728301639457
uc1.b4974542,"Molteno, Marion.",A language in common / | $c: Marion Molteno.,1987,u,1951-2009,0.023885227499518935
mdp.39015055858941,"Stock, Francine",Man-made fibre / | $c: Francine Stock,2002,f,1951-2009,0.02390901493499553
uc1.b4948945,"Maitland, Sara,",Virgin territory / | $c: Sara Maitland.,1984,f,1951-2009,0.02396513480704221
mdp.39015058212179,,The body in the library : | a literary anthology of modern medicine / | $c: edited by Iain Bamforth.,2003,u,1951-2009,0.02419861146910418
mdp.39015030945557,"Appiah, Peggy.",A smell of onions / | $c: Peggy Appiah.,1979,f,1951-2009,0.02425933898474164
mdp.39015059978679,"Gay, Jackie.",Wist / | $c: Jackie Gay.,2003,u,1951-2009,0.024321055950735526
mdp.39015054095610,"Bradbury, Malcolm,",Stepping westward; | a novel.,1965,m,1951-2009,0.024368934031045453
mdp.39015079326008,"Barker, Dennis,",The clients of Miss May / | $c: Dennis Barker.,2008,m,1951-2009,0.02462008934549187
uc1.32106006539883,,Saturday night reader / | $c: edited by Emma Tennant.,1979,u,1951-2009,0.02474809753801621
mdp.39015052653873,"Kat, Otto de,",The figure in the distance / | $c: Otto de Kat ; translated from the Dutch by Arnold and Erica Pomerans.,1998,m,1951-2009,0.02474809753801621
uc1.b4948342,"Harwood, Ronald,",One. interior. day. : | adventures in the film trade / | $c: Ronald Harwood.,1978,m,1951-2009,0.02488030272045938
mdp.39015064952305,"Alvarez, Maria,","Mirror, mirror / | $c: Maria Alvarez.",2007,f,1951-2009,0.025016914742317264
mdp.39015064875746,,"So, what kept you? : | new stories inspired by Anton Chekhov and Raymond Carver / | $c: edited by Claire Malcolm and Margaret Wilkinson ; foreword by Tess Gallagher.",2006,u,1951-2009,0.025047893676641952
mdp.39015000630882,"Lawrence, D. H. (David Herbert),",Works.,1954,m,1951-2009,0.02507284315395042
mdp.39076001099618,"Lewis, Wyndham,",The human age. | $c: Illus. by Michael Ayrton.,1955,m,1951-2009,0.025093367341705752
mdp.39015050470510,"Fine, Anne,",All bones and lies / | $c: Anne Fine.,2001,f,1951-2009,0.025304271064156336
mdp.39015069342908,,"The Hashish club: | an anthology of drug literature / | $c: edited by Peter Haining, preface by Brian W. Aldiss.",1975,u,1951-2009,0.025304271064156336
mdp.39015048708005,"Caute, David.",The occupation: | a novel.,1971,m,1951-2009,0.025304271064156336
uc1.32106018732948,,"Croatian nights : | a festival of alternative literature / | $c: edited by Borivoj Radakovic, Matt Thorne and Tony White ; translation by Celia Hawkesworth",2005,u,1951-2009,0.02541374013914266
mdp.39015011710756,"Marcus, David.",Tears of the shamrock: | an anthology of contemporary short stories on the theme of Ireland's struggle for nationhood; | $c: edited and introduced by David Marcus. -,1972,m,1951-2009,0.025612152837555358
