htid,author,title,year,authgender,female_category,urban_metric_global
uiuo.ark:/13960/t2c82w79h,"Lee, Holme,",Kathie Brande,1856,f,high_female,-0.6159114481055947
mdp.39015030922549,"Thomas,",The noble traytour,1857,u,high_male,-0.6160898867829846
nyp.33433074889902,"Williams, Robert Folkestone",The youth of Shakspeare,1839,m,,-0.6161295357620573
uc1.b5018339,"Łysek, Paweł.","At the border / | $c: [by] Paweł Łysek ; edited, with an introduction by Thomas E. Bird ; chief translator [from the Polish] John Zbigniew Kłosek.",1977,u,high_female,-0.6161317940499589
mdp.39015013454254,"[Manunet Bahān, phya]","Siamese tales, old and new: | The four riddles and other stories,",1930,u,high_male,-0.6162210558320127
uc2.ark:/13960/t9f47rv90,"MacBride, MacKenzie.",King Penda's captain,1908,u,,-0.616356784191975
inu.32000000656548,"Sinclair, Catherine,",Cross purposes,1855,f,,-0.6164601373948064
nyp.33433075743058,"Scott, Walter,",Guy Mannering;,1815,m,mixed,-0.6164792029865503
uc1.32106016613827,"Magnan, Pierre,",Beyond the grave / | $c: Pierre Magnan ; translated from the French by Patricia Clancy,2002,m,,-0.616487805804993
mdp.39015032424239,"Trumper, Henry.",The message of mysticism in spiritual healing / | $c: by Henry Trumper.,1950,m,high_male,-0.6165281368484716
uc1.b4538467,"Beaty, David.",The white sea-bird / | $c: David Beaty.,1979,m,,-0.6165777693459102
mdp.39015031234167,"Hocking, Mary.",Family circle.,1972,f,,-0.6166150950556384
nyp.33433074928791,"Howard, Keble,",Miss Charity,1908,m,mixed,-0.6168724019125404
mdp.39015039750230,"Bell, Catherine D.",Arnold Lee;,1868,u,,-0.6168967851395168
uc1.32106018984861,,The tale of Lady Ochikubo : | Ochikubo monogatari / | $c: translated by Wilfred Whitehouse and Eizo Yanagisawa,2006,u,high_male,-0.6169059554137554
inu.32000011204346,"Newbolt, Henry John, Sir,",Sea-life in English literature from the fourteenth to the nineteenth century.,1925,m,high_male,-0.6170126466716077
uc1.$b252291,"Kallas, Aino Krohn,","The white ship; | Estonian tales | $c: by Aino Kallas. Translated from the Finnish by Alex Matson, with a foreword by John Galsworthy.",1924,f,high_male,-0.6171619122183114
uc1.$b799192,"Engstrand, Stuart David,",The scattered seed.,1954,m,mixed,-0.6171903407366535
uc1.31822006627186,"Ross-Johnson, Cecil",The trader,1909,u,,-0.6171966998401087
uiuo.ark:/13960/t17m0xg0w,"Strange, Calthorpe.",Two worlds of fashion,1872,u,,-0.6172450401184546
nyp.33433074876008,"Mac Kenna, Stephen J.",King's beeches;,1873,m,high_male,-0.6173039055902698
njp.32101063579476,Lady.,Willie's first drawing lessons;,1857,m,high_male,-0.6173394740453553
hvd.32044097914550,"Cooper, James Fenimore,",The spy; a tale of the neutral ground;,1825,m,,-0.6174562827478607
uiuo.ark:/13960/t70v8r70m,"Armstrong, F. C.","Our blue jackets, afloat and ashore",1866,m,mixed,-0.6175819100834271
njp.32101042737872,"Oliphant,",Sir Tom,1893,f,high_female,-0.6175829105150052
uc1.b3548192,"Conrad, Joseph,",The works of Joseph Conrad.,1923,m,,-0.6177194839106357
uiuo.ark:/13960/t8w95tz11,"Walker, George,",Don Raphael,1803,m,mixed,-0.61777517576791
mdp.39015008526231,"Berkeley, Anthony,","Before the fact; | a murder story for ladies, | $c: by Francis Iles.",1932,m,,-0.617776251082307
njp.32101068176633,"Doudney, Sarah,",A woman's glory,1883,f,high_female,-0.6179023298807695
mdp.39015064707931,"Edric, Robert,",Gathering the water / | $c: Robert Edric.,2006,m,high_female,-0.6180072021777656
nyp.33433075733430,"Kotzebue, August von,",Novellettes,1807,m,high_female,-0.6180551402371938
uiuo.ark:/13960/t8qc0pt9p,"Wood, Henry,",The house of Halliwell,1890,f,high_female,-0.618445838086951
mdp.39015020078567,"Sadoc, Lemuel.",Zarina: | a romance of India.,1938,m,,-0.6186795244071058
uiuo.ark:/13960/t0rr2db88,"Molloy, J. Fitzgerald",It is no wonder,1882,m,mixed,-0.6187123967486658
mdp.39015002998337,,Contemporary Chinese short stories / | $c: edited and translated by Yuan Chia-hua and Robert Payne.,1946,u,,-0.618862670329595
uc1.b3325613,"Marsh-Caldwell, Anne,",Angela,1848,f,high_female,-0.6188652478293791
uc1.32106018079001,"Keegan, Mel",Fortunes of war / | $c: Mel Keegan,2000,m,,-0.6188996789609754
uiuo.ark:/13960/t3qv45c65,Oliphant,Phoebe junior,1876,f,,-0.6189263558063689
uiuo.ark:/13960/t17m0sd0b,"Kettle, Rosa Mackenzie,",The earl's cedars,1860,f,,-0.6189868503184066
uc1.b3563512,"Green, Roger Lancelyn.",Tales from Shakespeare / | $c: retold by Roger Lancelyn Green ; illustrated by Richard Beer ; foreword by Christopher Fry.,1964,m,,-0.6191381169318141
nyp.33433075873343,"Potter, F. Scarlett",Melcomb Manor,1875,f,mixed,-0.6191697636634462
hvd.hwadup,"Scott, Walter,",The Waverley novels,1829,m,high_male,-0.6191881005469924
nyp.33433074946165,"Allonby, Edith.",Jewel sowers,1903,f,high_female,-0.6193529361022084
mdp.39015059415680,"James, G. P. R.",The convict;,1847,m,,-0.6194174965510205
mdp.39015032248943,"Zahavi, Helen.",True romance / | $c: Helen Zahavi.,1994,f,high_male,-0.6196220145703848
mdp.39015020835230,"Lodge, Thomas,","Lodge's ""Rosalynde"", being the original of Shakespeare's ""As you like it"",",1931,m,high_female,-0.6196735928642397
inu.30000048963809,"Kingsley, Henry,",The Hillyars and the Burtons,1865,m,,-0.6196747634197144
uiuo.ark:/13960/t6834ft9z,"Tayleure, Floyd.",Professions,1852,m,high_female,-0.6198515939672625
inu.32000004529139,"Praed, Campbell,","Moloch, a story of sacrifice",1883,f,mixed,-0.619878385266659
njp.32101068605607,"Warner, Susan,",Queechy,1852,f,,-0.6200320473602988
mdp.39015004096221,"McMurtry, Larry.",Leaving Cheyenne.,1972,m,,-0.6200443273916556
nyp.33433074870175,"Hood, Thomas,",Tylney Hall,1834,m,,-0.6204881034431694
uiuo.ark:/13960/t5z61419r,,The ordeal;,1813,u,high_female,-0.6206239256525872
nyp.33433074861661,"Hussey, Eyre.","Miss Badsworth, M.F.H",1905,f,,-0.620696313001517
uiuo.ark:/13960/t4rj4zt7g,"Manning, Anne,",Belforest,1865,f,high_female,-0.6207331085781373
coo.31924002521106,"Cohen, Max,",It was not in the news; | a novel.,1965,m,high_male,-0.6207351879171475
uc1.b3435276,,The poem. | $c: Translated by Alec Brown.,1959,u,,-0.6207932750075739
uiuo.ark:/13960/t89g6990n,"Strickland, Agnes,",How will it end?,1865,f,high_female,-0.6209034372493223
njp.32101067708089,"Bennett, William,",The king of the Peak,1823,m,,-0.6209207751547563
mdp.39015063958063,"Cooper, James Fenimore,",The headsman;,1833,m,,-0.6209775104819117
uiuo.ark:/13960/t9c544684,"Lyster, Annette.",Riding out the gale,1877,f,high_male,-0.6210636255282597
uiuo.ark:/13960/t52f8bf46,"Mathers, Helen,", Cherry ripe!,1878,f,,-0.6211127299422861
uiuo.ark:/13960/t74t78d6g,"Walford, Lucy Bethia,",The baby's grandmother,1884,f,mixed,-0.6211957703184354
dul1.ark:/13960/t5x64812v,"Skene, Felicia,",Hidden depths,1866,f,high_female,-0.6212052283760648
uc2.ark:/13960/t3416w007,"Lytton, Edward Bulwer Lytton,",Novels of Sir Edward Bulwer Lytton,1859,m,,-0.6214336530986442
uiuo.ark:/13960/t17m0zx1m,E. C. A.,Geraldine,1837,u,high_female,-0.6214703299893762
uc2.ark:/13960/t2b85hc07,"Hofland,",Rich boys and poor boys,1859,f,,-0.6215481366259733
mdp.39015014977063,,The poem. | $c: Translated by Alec Brown.,1959,u,,-0.6217621527364852
mdp.39015069332685,"Page, Jeremy,",Salt / | $c: Jeremy Page.,2007,m,mixed,-0.6217725734402908
uc1.b4362879,"Monsarrat, Nicholas,","H. M. corvette, | $c: by Nicholas Monsarrat.",1942,m,high_male,-0.6218635098753771
uiuo.ark:/13960/t6k07ks0q,"Marryat, Florence,",Nelly Brooke,1868,f,high_female,-0.6218768360098
mdp.39015031231841,"Durack, Mary.","Keep him, my country / | $c: Mary Durack.",1983,f,high_male,-0.621967998846075
mdp.39015080874087,"O'Connell, Sanjida,",The naked name of love / | $c: Sanjida O'Connell.,2009,u,high_male,-0.622193519555627
uc1.32106014862756,"Sayers, Dorothy L. (Dorothy Leigh),","The Sayers tandem, | comprising The nine tailors and Busman's honeymoon",1962,f,,-0.6223003428572985
uiuo.ark:/13960/t87h24g20,"Maughan, Janet.",The co-heiress,1866,f,high_female,-0.6225074256928985
uc1.32106011483796,"Hegarty, Frances",Let's dance / | $c: Frances Hegarty,1995,f,mixed,-0.6225626620550793
nyp.33433034410336,"Montgomery, Florence,",Misunderstood,1882,f,high_male,-0.62264388523882
njp.32101068169513,"Gerard, E.",Beggar my neighbor,1882,f,high_female,-0.6227434309277169
mdp.39015047612836,"Ward, R. Plumer",De Vere;,1827,m,mixed,-0.6228738325563395
uc1.$b485482,"Lauesen, Marcus,",Waiting for a ship / | $c: by Marcus Lauesen ; translated from the Danish by Arthur G. Chater.,1933,m,high_female,-0.6230010105614298
njp.32101063870081,"Marshall, Emma,","Under Salisbury spire, in the days of George Herbert;",1894,f,mixed,-0.6230634062081042
inu.30000026037808,"Massie, Elizabeth.",Sineater / | $c: Elizabeth Massie.,1992,f,high_male,-0.623107739916289
mdp.39015063938669,"Humphrey, Frank Pope.",A New England cactus,1892,f,,-0.6231262260937293
uiuo.ark:/13960/t89g5xf7w,"Bishop, M. C.",Elizabeth Eden,1878,u,high_female,-0.6231454491573146
njp.32101066455500,"Bowdler, H. M.","Pen Tamar, or, The history of an old maid",1830,u,,-0.6231510465105461
uc1.b3123862,"Hume, Fergus,",The island of fantasy,1892,m,,-0.6231817389990195
uva.x000335016,"Brentwood, Evelyn.",Hector Graeme,1912,f,,-0.6231906581720768
uc2.ark:/13960/t7np1zk8z,"Walker, William Sylvester,",The silver queen,1908,m,,-0.6233457318964486
uiuo.ark:/13960/t2891gv3r,"Baring-Gould, S.",Kitty alone,1894,m,,-0.6234195510017005
mdp.39015063558178,"Oliphant,",Zaidee,1856,f,high_female,-0.6234455711440314
mdp.39015065444252,"[Scott, Caroline Lucy,",Trevelyan,1833,f,high_female,-0.6235314759747481
uc2.ark:/13960/t8x923f9n,"Hamer, Sarah Selina.",Dean-Hurst,1895,f,high_female,-0.6236833700017117
uc1.b4396710,"Tai, Hou-ying.",Stones of the wall / | $c: Dai Houying ; translated by Frances Wood.,1985,u,mixed,-0.6237849215864253
uiuo.ark:/13960/t6n01hs64,"Gibbon, Charles,",Of high degree,1883,m,mixed,-0.6239700854161961
mdp.39015050740219,"Scannell, Vernon.",Feminine endings / | $c: Vernon Scannell.,2000,m,mixed,-0.6240551276960957
uiuo.ark:/13960/t41r7c04x,"Milton, Henry.",Rivalry,1840,m,,-0.6240658912852388
inu.30000009673132,"Walker, William Sylvester,",When the mopoke calls,1898,m,,-0.6240871911181263
mdp.39015059415698,"James, G. P. R.",The convict;,1847,m,,-0.6240993466086386
uiuo.ark:/13960/t9183xf2f,"Roberts,",Duty,1814,f,high_female,-0.6241634771263042
njp.32101068601176,"Peacock, Thomas Love,",Gryll grange,1891,m,mixed,-0.6242689495237164
uiuo.ark:/13960/t1jh3z86d,"Griffin, Gerald,","Talis qualis, or, Tales of the jury room",1842,m,,-0.624355262940179
mdp.39015063869781,"Gleig, G. R.",The Chelsea pensioners,1829,m,,-0.6243781965981328
uc2.ark:/13960/t12n50c8x,"Grant, Elizabeth.","Holiday rambles: or, Peeps into the book of nature",1856,f,,-0.6244877502834011
njp.32101067629970,"Bray,",Courtenay of Walreddon,1884,f,,-0.6245113247227316
uc2.ark:/13960/t1dj5gr4s,"Wilson, John Mackay,",Wilson's tales of the borders and of Scotland,1857,m,,-0.6247384873651192
uiuo.ark:/13960/t77s81j3w,"Craik, Dinah Maria Mulock,",A noble life,1866,f,,-0.6247488775320338
nyp.33433074934682,"Bowen, Marjorie,",Ferriby,1907,f,,-0.6247759056988423
nyp.33433034410484,"Werner, E.,",Success and how he won it,1885,f,mixed,-0.6247990829955413
nyp.33433075757140,"Vachell, Horace Annesley.",The waters of Jordan,1908,m,mixed,-0.6248450216094764
uiuo.ark:/13960/t9r21fr88,"Kennard, Edward,",A crack county,1888,f,,-0.6249764744024415
njp.32101073017129,"Juan Manuel,","Count Lucanor, or, The fifty pleasant stories of Patronio",1868,m,high_male,-0.625027127929036
mdp.39015030706918,"[Matthews, Margaret Bryan, Mrs.,]","Such harmony; | a novel, | $c: by Susan Goodyear [pseud.]",1938,f,high_female,-0.6252358908957162
mdp.39015014139235,"Jones, Gwyn,","Shepherd's hey, | and other stories.",1953,u,,-0.6252510178194699
uc2.ark:/13960/t03x89t2h,"Wilson, John Mackay,",Wilson's tales of the borders and of Scotland,1857,m,,-0.6253578874167023
mdp.39015011876854,"Clarke, Arthur C. (Arthur Charles),",The songs of distant earth.,1986,m,mixed,-0.6253624427840978
uiuo.ark:/13960/t3rv0xn36,"De Fonblanque, Albany,",Bad luck,1877,m,mixed,-0.6255996334594867
mdp.39015000543929,"Peake, Mervyn Laurence,",Titus alone.,1959,m,high_male,-0.6256893425469947
inu.39000002297005,"Montgomery, L. M. (Lucy Maud),",Chronicles of Avonlea / | $c: by L. M. Montgomery.,1925,f,high_female,-0.6257575090888284
nyp.33433074902697,"Macmillan, Malcolm Kingsley.",Dagonet the jester,1886,m,,-0.6257690851614155
uc2.ark:/13960/t3gx46m3s,"Hales, A. G.",M'Glusky,1922,m,,-0.6257749999092639
njp.32101068971306,"Kennedy, Grace,",Philip Colville,1825,f,,-0.6260146094853417
uiuo.ark:/13960/t7kp8dj7f,"Hardy, Duffus,",In sight of land;,1885,m,,-0.626082157826067
mdp.39015016434345,"Menon Marath, S.",The wound of spring / | $c: S. Menon Marath.,1960,u,,-0.6264048604504316
mdp.39015063955168,"Somerville, E. Œ.",An enthusiast,1921,f,,-0.6264392970072157
uiuo.ark:/13960/t0000m115,"Hart, Fanny Wheeler.",Freda,1878,f,high_female,-0.6264467860228425
umn.31951002076536k,"Watts, Stephen.",The sound of a trumpet.,1946,m,mixed,-0.6264767940950635
uc1.b4411990,"Irving, W.",Old Christmas,1908,u,high_male,-0.6265394301803812
uiuo.ark:/13960/t1xd17r54,"Dalrymple, J. Elphinstone,",The Livingstones,1851,f,high_female,-0.6266673548491322
uiuo.ark:/13960/t6c25jv27,"Wallace, Ellen.",Constance D'Oyley,1844,f,high_female,-0.6267040538655959
uiuo.ark:/13960/t6sx6jz1t,"Banks, G. Linnaeus",Forbidden to marry,1883,f,high_female,-0.6268707021959645
njp.32101037077326,"Fenn, George Manville,",The master of the ceremonies,1886,m,high_female,-0.6269574107355498
uc2.ark:/13960/t9862rx2r,"MacDonald, George,",Phantastes,1874,m,high_male,-0.6270930730895998
inu.30000036909830,"Rosenthal, Hope.",Happy for the child / | $c: Hope Rosenthal.,1990,f,high_female,-0.6271239994522924
nnc1.0022575324,"Hudson, W. H.",The purple land that England lost,1885,m,,-0.6271284084431197
mdp.39015022101409,"Amosov, Nikolaĭ Mikhaĭlovich.",Russian surgeon | $c: [by] Prof. N. Amosoff; translated from the Russian by George St. George.,1966,u,mixed,-0.6274311697869979
mdp.39015017968036,"Lerner, Jonathan,",Caught in a still place / | $c: Jonathan Lerner.,1989,m,,-0.6274346350595332
uc2.ark:/13960/t4hm5k49t,"Lawrence, D. H.",The white peacock,1911,m,high_female,-0.6274822437236034
njp.32101064791856,"Williams, Robert Folkestone,",Maids of honour,1845,m,,-0.627692224564514
uiuo.ark:/13960/t62527w1k,"Scott,",Trevelyan,1834,f,high_female,-0.6278047961714623
uiuo.ark:/13960/t4dn4h40p,"Drury, Anna H.",Deep waters,1863,f,high_female,-0.6278410283257219
uiuo.ark:/13960/t8bg39q1p,"Saunders, John,",Martin Pole,1863,m,,-0.6280354694482251
mdp.39015047752814,"Djoleto, S. A. Amu (Solomon Alexander Amu),",Hurricane of dust / | $c: Amu Djoleto.,1987,m,high_male,-0.6280950488467676
njp.32101073413146,"Anstey, F.,","Baboo Jabberjee, B.A",1897,m,high_male,-0.6281498627418377
nyp.33433075762231,"Smith, Annie S. Swan,",Thomas Dryburgh's dream;,1895,f,high_female,-0.6281782463079868
uiuo.ark:/13960/t03x8mz6z,"Finch, Emily.",The last days of Mary Stuart,1841,f,mixed,-0.62826118678076
mdp.39015077119017,"Tant, Mary.",Death at the priory / | $c: Mary Tant.,2008,f,,-0.6283171310502003
uiuo.ark:/13960/t05x2kj0m,"Alford, Elizabeth M.",Netherton-on-Sea,1869,f,,-0.6284794324084553
mdp.39015010966474,"Manhood, H. A. (Harold Alfred),","Gay agony, | $c: by H. A. Manhood.",1930,m,,-0.6286138488642523
uc1.$b662158,"Gorky, Maksim,",the Artamonov business. | $c: Translated from the Russian by Alec Brown.,1948,m,,-0.6286643555456221
wu.89005070131,"Gould, Nathaniel,",Breaking the record,1916,m,mixed,-0.6287197504189745
uc1.$b714821,"Haliburton, Thomas Chandler,",The old judge;,1849,m,,-0.628814575327098
inu.32000007583406,"Manunet Banhān, phya.","Siamese tales, old and new: | The four riddles and other stories, | $c: translated by Reginald le May. With some reflections on the tales.",1930,u,high_male,-0.6288289387004301
nyp.33433074943733,"Austen, Jane,",The novels of Jane Austen,1892,f,high_female,-0.6288918986490045
uc2.ark:/13960/t5bc3wz6d,"Lever, Charles James,",[Charles Lever's novels,1872,m,,-0.6289178220216961
wu.89095839858,"Higgs, Dorothy Pickard.","Guernsey diary, 1940-1945; | a human record of the occupation years.",1947,f,,-0.629198800685987
uc1.b3322280,"Ballantyne, R. M.",In the track of the troops,1881,m,high_male,-0.629258356620838
uc1.b3324287,"Duros, Edward.",Otterbourne;,1832,m,high_male,-0.6292918298915722
uiuo.ark:/13960/t62527r5q,"Robinson, F. W.","Slaves of the ring; or, Before and after",1862,m,,-0.6293076672084809
mdp.39015002349713,"Niẓāmī Ganjavī,",The story of the seven princesses / | $c: [by] Nizami ; [translated from the Persian and edited by R. Gelpke ; English version by Elsie and George Hill].,1976,u,high_male,-0.6293358036840143
mdp.39015049634820,"Asimov, Isaac,",Pebble in the sky: | science fiction.,1968,m,high_male,-0.6293680783849414
mdp.39015063918398,"Fergus, Janet, pseud.","Perilous privilege, | $c: by Janet Fergus [pseud.]",1935,f,high_female,-0.629399702087877
uc1.b3327535,"Normanby, Constantine Henry Phipps,","Historiettes; or, Tales of continental life",1827,m,mixed,-0.6294595728364583
mdp.39015048903895,"Markandaya, Kamala,",The coffer dams.,1969,u,mixed,-0.629495525880712
mdp.39015019965998,"Dangarembga, Tstsi.",Nervous conditions / | $c: Tstsi Dangarembga.,1988,u,mixed,-0.6297031458317319
uc1.b3321858,"Disraeli, Benjamin,",Venetia,1837,m,,-0.6297051953533354
uc1.b3322032,"Hollis, Margery.",Anthony Fairfax,1885,f,mixed,-0.6298188608067091
uiuo.ark:/13960/t3126612s,"Chetwynd, Henry Wayland,",Mrs. Dorriman,1886,f,high_female,-0.6298475294269533
uc2.ark:/13960/t71v5d24b,"Goldsmith, Oliver,",The poems and plays of Oliver Goldsmith,1883,m,,-0.6298641565710102
mdp.39076006765189,"Lawrence, D. H. (David Herbert),",Complete short stories.,1955,m,high_female,-0.6298780435321123
uc1.b3331971,"Scott, Walter,",Peveril of the peak,1823,m,,-0.6300547974576602
uiuo.ark:/13960/t7br9d60g,"Praed, Campbell,",Outlaw and lawmaker,1893,f,,-0.6302137183522519
uc2.ark:/13960/t7sn0352v,"Oliphant,",Magdalen Hepburn,1854,f,high_female,-0.6302618023668047
mdp.39015082751408,"Clark, Cassandra.",Hangman blind / | $c: Cassandra Clark.,2008,f,,-0.6303253885812896
uiuo.ark:/13960/t0ns1d08t,"Oliphant,",The second son,1888,f,mixed,-0.6303567931340173
uiuo.ark:/13960/t6b28cf90,"Kendall, Edward Augustus,",The English boy at the Cape,1835,m,,-0.6304318631967599
mdp.49015000827429,"Sender, Ramón José,",The dark wedding / | $c: by Ramón J. Sender ; translated from the Spanish by Eleanor Clark ; with an introduction by Arturo Barea.,1948,u,mixed,-0.6305163712506318
mdp.39015059974694,"Judd, Alan.",The Kaiser's last kiss / | $c: Alan Judd.,2003,m,high_male,-0.6305308012903679
uc1.b3322545,"Grattan, Thomas Colley,",The heiress of Bruges,1830,m,,-0.6305925902774815
njp.32101068166808,"Fane, Violet,",Thro' love and war,1886,f,high_female,-0.6306238199477772
uiuo.ark:/13960/t1ng58437,"Putney, Charlotte.",The brazen mask,1826,f,,-0.6307055729285601
njp.32101062729072,"Drachmann, Holger,",The cruise of the  Wild Duck,1893,m,high_male,-0.6307400884474621
inu.30000056127594,"Ouida,",In Maremma,1882,f,,-0.630768538041538
uc1.$b242706,"King, Francis Henry.",An air that kills / | $c: by Francis King.,1948,m,mixed,-0.6308709359277977
uiuo.ark:/13960/t2h71251b,"Sinnett, A. P.",United,1886,m,high_female,-0.6309355811176288
uiuo.ark:/13960/t4vh5v01j,"Old Sailor,","Topsail-sheet blocks, or, The naval foundling",1838,m,,-0.6309449459490849
inu.30000036578189,"Alfeeva, Valerii͡a.",Pilgrimage to Dzhvari / | $c: Valeria Alfeyeva ; translated by Stuart and Jenny Robertson.,1992,u,,-0.630977471643916
